date,race,close,prob
2018-10-15,WV-03,0.3,0.1228
2018-10-15,WV-S1,0.76,0.8731
2018-10-16,AZ-02,0.88,0.9629
2018-10-16,AZ-S1,0.43,0.6402
2018-10-16,CA-10,0.72,0.7672
2018-10-16,CA-10,0.69,0.7672
2018-10-16,CA-12,0.96,1
2018-10-16,CA-21,0.13,0.2169
2018-10-16,CA-22,0.15000000000000002,0.0345
2018-10-16,CA-25,0.62,0.7232
2018-10-16,CA-39,0.5,0.5109
2018-10-16,CA-45,0.72,0.7146
2018-10-16,CA-45,0.74,0.7146
2018-10-16,CA-48,0.55,0.6645
2018-10-16,CA-49,0.9,0.9451
2018-10-16,CA-50,0.16000000000000003,0.1635
2018-10-16,CA-S1,0.91,1
2018-10-16,CO-05,0.050000000000000044,0.0255
2018-10-16,CO-06,0.85,0.8436
2018-10-16,CT-05,0.95,0.9826
2018-10-16,FL-15,0.3,0.3973
2018-10-16,FL-17,0.02,0.0022
2018-10-16,FL-26,0.37,0.5016
2018-10-16,FL-27,0.63,0.8516
2018-10-16,FL-S1,0.51,0.6355
2018-10-16,GA-07,0.28,0.3634
2018-10-16,IA-01,0.8200000000000001,0.9669
2018-10-16,IA-03,0.49,0.6209
2018-10-16,IL-06,0.5800000000000001,0.4542
2018-10-16,IL-12,0.4,0.4323
2018-10-16,IL-13,0.21999999999999997,0.3057
2018-10-16,IN-S1,0.51,0.7721
2018-10-16,KS-02,0.5,0.5258
2018-10-16,KS-03,0.78,0.7627
2018-10-16,KY-06,0.33,0.515
2018-10-16,MA-S1,0.95,0.9989
2018-10-16,MD-06,0.9,0.9928
2018-10-16,ME-02,0.47,0.6842
2018-10-16,ME-S1,0.030000000000000027,1e-4
2018-10-16,MI-08,0.44,0.5253
2018-10-16,MI-11,0.82,0.8177
2018-10-16,MI-S1,0.86,0.9933
2018-10-16,MN-01,0.37,0.445
2018-10-16,MN-02,0.74,0.8517
2018-10-16,MN-03,0.88,0.8433
2018-10-16,MN-07,0.82,0.9118
2018-10-16,MN-08,0.2,0.1975
2018-10-16,MN-S1,0.87,0.9957
2018-10-16,MO-S1,0.69,0.5831
2018-10-16,MS-03,0.03,0.005
2018-10-16,MS-S2,0.12,0.1583
2018-10-16,MT-S1,0.63,0.8538
2018-10-16,NC-09,0.42,0.501
2018-10-16,NC-13,0.3,0.3629
2018-10-16,ND-S1,0.17,0.341
2018-10-16,NE-02,0.25,0.3924
2018-10-16,NE-S1,0.040000000000000036,0.0363
2018-10-16,NH-01,0.84,0.8707
2018-10-16,NJ-02,0.96,0.9764
2018-10-16,NJ-03,0.6,0.635
2018-10-16,NJ-07,0.64,0.645
2018-10-16,NJ-11,0.8,0.862
2018-10-16,NJ-S1,0.74,0.9262
2018-10-16,NM-02,0.4,0.4354
2018-10-16,NM-S1,0.9,0.9928
2018-10-16,NV-03,0.7,0.7189
2018-10-16,NV-04,0.71,0.8177
2018-10-16,NV-S1,0.4,0.4168
2018-10-16,NY-01,0.2,0.1566
2018-10-16,NY-09,0.95,1
2018-10-16,NY-14,0.96,1
2018-10-16,NY-19,0.51,0.5689
2018-10-16,NY-22,0.7,0.6067
2018-10-16,NY-27,0.31000000000000005,0.2811
2018-10-16,OH-01,0.18000000000000005,0.2276
2018-10-16,OH-12,0.32,0.3981
2018-10-16,OH-S1,0.92,0.9663
2018-10-16,PA-01,0.52,0.4998
2018-10-16,PA-06,0.95,0.9882
2018-10-16,PA-09,0.08,0.0059
2018-10-16,PA-15,0.07,1e-4
2018-10-16,PA-17,0.95,0.9439
2018-10-16,PA-S1,0.96,0.9788
2018-10-16,PA-S1,0.93,0.9788
2018-10-16,SC-04,0.1,2e-4
2018-10-16,TN-S1,0.2,0.2213
2018-10-16,TX-05,0.06,7e-4
2018-10-16,TX-06,0.06,0.0637
2018-10-16,TX-07,0.42000000000000004,0.4856
2018-10-16,TX-21,0.16,0.1731
2018-10-16,TX-23,0.12,0.2465
2018-10-16,TX-29,0.97,0.9999
2018-10-16,TX-32,0.41000000000000003,0.3253
2018-10-16,TX-S1,0.18999999999999995,0.2151
2018-10-16,VA-02,0.22,0.2699
2018-10-16,VA-06,0.05,0.006
2018-10-16,VA-07,0.49,0.4284
2018-10-16,VA-10,0.89,0.8839
2018-10-16,VA-S1,0.96,0.9875
2018-10-16,VT-S1,0.98,1
2018-10-16,WA-08,0.46,0.5022
2018-10-16,WI-01,0.12,0.1887
2018-10-16,WI-S1,0.9,0.9627
2018-10-16,WV-03,0.29,0.11
2018-10-16,WV-S1,0.74,0.8766
2018-10-17,AZ-02,0.88,0.9633
2018-10-17,AZ-S1,0.44,0.6233
2018-10-17,CA-10,0.71,0.7645
2018-10-17,CA-10,0.74,0.7645
2018-10-17,CA-12,0.96,1
2018-10-17,CA-21,0.13,0.2107
2018-10-17,CA-22,0.14,0.0336
2018-10-17,CA-25,0.62,0.716
2018-10-17,CA-39,0.5,0.5106
2018-10-17,CA-45,0.76,0.7143
2018-10-17,CA-45,0.74,0.7143
2018-10-17,CA-48,0.63,0.6581
2018-10-17,CA-49,0.86,0.9461
2018-10-17,CA-50,0.24,0.1594
2018-10-17,CA-S1,0.93,1
2018-10-17,CO-05,0.040000000000000036,0.0231
2018-10-17,CO-06,0.8200000000000001,0.8599
2018-10-17,CT-05,0.95,0.9812
2018-10-17,FL-15,0.29,0.3971
2018-10-17,FL-17,0.02,0.0025
2018-10-17,FL-26,0.39,0.4985
2018-10-17,FL-27,0.67,0.8145
2018-10-17,FL-S1,0.47,0.6352
2018-10-17,GA-07,0.28,0.3565
2018-10-17,IA-01,0.78,0.9655
2018-10-17,IA-03,0.47,0.614
2018-10-17,IL-06,0.6,0.4458
2018-10-17,IL-12,0.4,0.4252
2018-10-17,IL-13,0.21999999999999997,0.2958
2018-10-17,IN-S1,0.57,0.7969
2018-10-17,KS-02,0.5,0.5222
2018-10-17,KS-03,0.9299999999999999,0.7764
2018-10-17,KY-06,0.38,0.5111
2018-10-17,MA-S1,0.95,0.999
2018-10-17,MD-06,0.9,0.9928
2018-10-17,ME-02,0.42000000000000004,0.6211
2018-10-17,ME-S1,0.030000000000000027,1e-4
2018-10-17,MI-08,0.49,0.5153
2018-10-17,MI-11,0.81,0.808
2018-10-17,MI-S1,0.84,0.9934
2018-10-17,MN-01,0.35,0.4324
2018-10-17,MN-02,0.75,0.8491
2018-10-17,MN-03,0.86,0.8396
2018-10-17,MN-07,0.8,0.917
2018-10-17,MN-08,0.25,0.1958
2018-10-17,MN-S1,0.86,0.9956
2018-10-17,MO-S1,0.6699999999999999,0.5886
2018-10-17,MS-03,0.03,0.0055
2018-10-17,MS-S2,0.11,0.1533
2018-10-17,MT-S1,0.63,0.8537
2018-10-17,NC-09,0.5,0.5068
2018-10-17,NC-13,0.3,0.355
2018-10-17,ND-S1,0.16,0.3438
2018-10-17,NE-02,0.28,0.3886
2018-10-17,NE-S1,0.040000000000000036,0.0357
2018-10-17,NH-01,0.87,0.8726
2018-10-17,NJ-02,0.96,0.9759
2018-10-17,NJ-03,0.61,0.6308
2018-10-17,NJ-07,0.64,0.6378
2018-10-17,NJ-11,0.88,0.848
2018-10-17,NJ-S1,0.76,0.9133
2018-10-17,NM-02,0.37,0.4317
2018-10-17,NM-S1,0.88,0.9941
2018-10-17,NV-03,0.79,0.715
2018-10-17,NV-04,0.8,0.8168
2018-10-17,NV-S1,0.4,0.4076
2018-10-17,NY-01,0.2,0.1517
2018-10-17,NY-09,0.95,1
2018-10-17,NY-14,0.96,1
2018-10-17,NY-19,0.55,0.5582
2018-10-17,NY-22,0.5,0.5972
2018-10-17,NY-27,0.33999999999999997,0.2812
2018-10-17,OH-01,0.19999999999999996,0.2227
2018-10-17,OH-12,0.34,0.3904
2018-10-17,OH-S1,0.91,0.9664
2018-10-17,PA-01,0.51,0.4939
2018-10-17,PA-06,0.95,0.9885
2018-10-17,PA-09,0.08,0.0062
2018-10-17,PA-15,0.07,0
2018-10-17,PA-17,0.92,0.9449
2018-10-17,PA-S1,0.96,0.9783
2018-10-17,PA-S1,0.91,0.9783
2018-10-17,SC-04,0.08,1e-4
2018-10-17,TN-S1,0.22,0.2414
2018-10-17,TX-05,0.06,6e-4
2018-10-17,TX-06,0.06,0.0625
2018-10-17,TX-07,0.37,0.4823
2018-10-17,TX-21,0.16,0.1724
2018-10-17,TX-23,0.17000000000000004,0.241
2018-10-17,TX-29,0.97,0.9999
2018-10-17,TX-32,0.35,0.3215
2018-10-17,TX-S1,0.17000000000000004,0.2121
2018-10-17,VA-02,0.29,0.2643
2018-10-17,VA-06,0.05,0.0063
2018-10-17,VA-07,0.49,0.4175
2018-10-17,VA-10,0.87,0.8812
2018-10-17,VA-S1,0.96,0.9869
2018-10-17,VT-S1,0.98,1
2018-10-17,WA-08,0.46,0.5042
2018-10-17,WI-01,0.17,0.1854
2018-10-17,WI-S1,0.88,0.9638
2018-10-17,WV-03,0.3,0.1268
2018-10-17,WV-S1,0.77,0.8757
2018-10-18,AZ-02,0.88,0.9641
2018-10-18,AZ-S1,0.38,0.5936
2018-10-18,CA-10,0.6799999999999999,0.764
2018-10-18,CA-10,0.6,0.764
2018-10-18,CA-12,0.98,1
2018-10-18,CA-21,0.13,0.2171
2018-10-18,CA-22,0.12,0.0322
2018-10-18,CA-25,0.6699999999999999,0.7159
2018-10-18,CA-39,0.4,0.5048
2018-10-18,CA-45,0.64,0.6923
2018-10-18,CA-45,0.5800000000000001,0.6923
2018-10-18,CA-48,0.6,0.6594
2018-10-18,CA-49,0.86,0.946
2018-10-18,CA-50,0.19999999999999996,0.1557
2018-10-18,CA-S1,0.94,1
2018-10-18,CO-05,0.040000000000000036,0.0235
2018-10-18,CO-06,0.84,0.8582
2018-10-18,CT-05,0.95,0.9817
2018-10-18,FL-15,0.44,0.4711
2018-10-18,FL-17,0.05,0.0023
2018-10-18,FL-26,0.32999999999999996,0.5025
2018-10-18,FL-27,0.64,0.8233
2018-10-18,FL-S1,0.45,0.636
2018-10-18,GA-07,0.29,0.3544
2018-10-18,IA-01,0.75,0.967
2018-10-18,IA-03,0.47,0.6169
2018-10-18,IL-06,0.5800000000000001,0.441
2018-10-18,IL-12,0.4,0.4231
2018-10-18,IL-13,0.4,0.2951
2018-10-18,IN-S1,0.57,0.8442
2018-10-18,KS-02,0.49,0.5212
2018-10-18,KS-03,0.85,0.779
2018-10-18,KY-06,0.4,0.5099
2018-10-18,MA-S1,0.94,0.9987
2018-10-18,MD-06,0.9,0.9929
2018-10-18,ME-02,0.47,0.6092
2018-10-18,ME-S1,0.030000000000000027,0
2018-10-18,MI-08,0.49,0.5189
2018-10-18,MI-11,0.8,0.8047
2018-10-18,MI-S1,0.86,0.9938
2018-10-18,MN-01,0.35,0.4348
2018-10-18,MN-02,0.73,0.8487
2018-10-18,MN-03,0.86,0.8374
2018-10-18,MN-07,0.75,0.9207
2018-10-18,MN-08,0.18,0.1975
2018-10-18,MN-S1,0.85,0.996
2018-10-18,MO-S1,0.6599999999999999,0.5826
2018-10-18,MS-03,0.03,0.0046
2018-10-18,MS-S2,0.11,0.17579999999999998
2018-10-18,MT-S1,0.61,0.853
2018-10-18,NC-09,0.51,0.4994
2018-10-18,NC-13,0.29,0.3576
2018-10-18,ND-S1,0.16,0.3478
2018-10-18,NE-02,0.22999999999999998,0.3804
2018-10-18,NE-S1,0.030000000000000027,0.0344
2018-10-18,NH-01,0.84,0.8742
2018-10-18,NJ-02,0.95,0.9759
2018-10-18,NJ-03,0.61,0.6296
2018-10-18,NJ-07,0.63,0.6358
2018-10-18,NJ-11,0.83,0.8482
2018-10-18,NJ-S1,0.77,0.9061
2018-10-18,NM-02,0.44,0.4355
2018-10-18,NM-S1,0.9,0.9925
2018-10-18,NV-03,0.79,0.7156
2018-10-18,NV-04,0.8,0.8176
2018-10-18,NV-S1,0.41000000000000003,0.4405
2018-10-18,NY-01,0.19,0.1512
2018-10-18,NY-09,0.95,1
2018-10-18,NY-14,0.99,1
2018-10-18,NY-19,0.53,0.5592
2018-10-18,NY-22,0.6,0.595
2018-10-18,NY-27,0.33999999999999997,0.2796
2018-10-18,OH-01,0.19999999999999996,0.2155
2018-10-18,OH-12,0.34,0.3879
2018-10-18,OH-S1,0.9,0.9683
2018-10-18,PA-01,0.5,0.4895
2018-10-18,PA-06,0.95,0.9888
2018-10-18,PA-09,0.08,0.0052
2018-10-18,PA-15,0.07,0
2018-10-18,PA-17,0.95,0.9438
2018-10-18,PA-S1,0.96,0.9783
2018-10-18,PA-S1,0.93,0.9783
2018-10-18,SC-04,0.08,2e-4
2018-10-18,TN-S1,0.23,0.2422
2018-10-18,TX-05,0.06,6e-4
2018-10-18,TX-06,0.09,0.0652
2018-10-18,TX-07,0.43000000000000005,0.4767
2018-10-18,TX-21,0.16,0.1726
2018-10-18,TX-23,0.17000000000000004,0.2331
2018-10-18,TX-29,0.97,0.9999
2018-10-18,TX-32,0.30000000000000004,0.3181
2018-10-18,TX-S1,0.17000000000000004,0.2146
2018-10-18,VA-02,0.21,0.2618
2018-10-18,VA-06,0.05,0.0061
2018-10-18,VA-07,0.47,0.4151
2018-10-18,VA-10,0.86,0.8815
2018-10-18,VA-S1,0.96,0.9871
2018-10-18,VT-S1,0.98,1
2018-10-18,WA-08,0.4,0.5071
2018-10-18,WI-01,0.23,0.1878
2018-10-18,WI-S1,0.86,0.9636
2018-10-18,WV-03,0.32,0.1229
2018-10-18,WV-S1,0.75,0.8763
2018-10-19,AZ-02,0.93,0.9631
2018-10-19,AZ-S1,0.43,0.627
2018-10-19,CA-10,0.5900000000000001,0.7687
2018-10-19,CA-10,0.6,0.7687
2018-10-19,CA-12,0.98,1
2018-10-19,CA-21,0.13,0.2145
2018-10-19,CA-22,0.14,0.0335
2018-10-19,CA-25,0.61,0.7141
2018-10-19,CA-39,0.4,0.5102
2018-10-19,CA-45,0.5800000000000001,0.6953
2018-10-19,CA-45,0.5800000000000001,0.6953
2018-10-19,CA-48,0.59,0.6581
2018-10-19,CA-49,0.86,0.9481
2018-10-19,CA-50,0.19999999999999996,0.1605
2018-10-19,CA-S1,0.91,1
2018-10-19,CO-05,0.050000000000000044,0.0232
2018-10-19,CO-06,0.85,0.8614
2018-10-19,CT-05,0.95,0.968
2018-10-19,FL-15,0.46,0.4418
2018-10-19,FL-17,0.05,0.0024
2018-10-19,FL-26,0.38,0.5009
2018-10-19,FL-27,0.65,0.8059
2018-10-19,FL-S1,0.49,0.636
2018-10-19,GA-07,0.26,0.3588
2018-10-19,IA-01,0.69,0.968
2018-10-19,IA-03,0.47,0.6166
2018-10-19,IL-06,0.6,0.4472
2018-10-19,IL-12,0.36,0.4305
2018-10-19,IL-13,0.4,0.2999
2018-10-19,IN-S1,0.6,0.8478
2018-10-19,KS-02,0.49,0.5247
2018-10-19,KS-03,0.84,0.7778
2018-10-19,KY-06,0.35,0.5073
2018-10-19,MA-S1,0.94,0.9988
2018-10-19,MD-06,0.9,0.9933
2018-10-19,ME-02,0.4,0.5896
2018-10-19,ME-S1,0.030000000000000027,2e-4
2018-10-19,MI-08,0.43,0.5142
2018-10-19,MI-11,0.74,0.7724
2018-10-19,MI-S1,0.85,0.9941
2018-10-19,MN-01,0.34,0.4379
2018-10-19,MN-02,0.71,0.8521
2018-10-19,MN-03,0.83,0.8424
2018-10-19,MN-07,0.75,0.9201
2018-10-19,MN-08,0.16,0.1994
2018-10-19,MN-S1,0.85,0.9964
2018-10-19,MO-S1,0.64,0.5888
2018-10-19,MS-03,0.03,0.0047
2018-10-19,MS-S2,0.11,0.1721
2018-10-19,MT-S1,0.63,0.855
2018-10-19,NC-09,0.48,0.5015
2018-10-19,NC-13,0.29,0.3581
2018-10-19,ND-S1,0.17,0.3443
2018-10-19,NE-02,0.22999999999999998,0.3829
2018-10-19,NE-S1,0.040000000000000036,0.0358
2018-10-19,NH-01,0.84,0.8759
2018-10-19,NJ-02,0.96,0.9772
2018-10-19,NJ-03,0.6,0.6321
2018-10-19,NJ-07,0.55,0.6413
2018-10-19,NJ-11,0.83,0.85
2018-10-19,NJ-S1,0.79,0.9086
2018-10-19,NM-02,0.4,0.4352
2018-10-19,NM-S1,0.9,0.9943
2018-10-19,NV-03,0.79,0.7189
2018-10-19,NV-04,0.82,0.8208
2018-10-19,NV-S1,0.42000000000000004,0.4442
2018-10-19,NY-01,0.19,0.15310000000000001
2018-10-19,NY-09,0.95,1
2018-10-19,NY-14,0.99,1
2018-10-19,NY-19,0.53,0.5606
2018-10-19,NY-22,0.5,0.6041
2018-10-19,NY-27,0.28,0.2805
2018-10-19,OH-01,0.19999999999999996,0.2203
2018-10-19,OH-12,0.34,0.3906
2018-10-19,OH-S1,0.89,0.9682
2018-10-19,PA-01,0.52,0.4952
2018-10-19,PA-06,0.95,0.9877
2018-10-19,PA-09,0.08,0.0057
2018-10-19,PA-15,0.07,0
2018-10-19,PA-17,0.95,0.9452
2018-10-19,PA-S1,0.92,0.9799
2018-10-19,PA-S1,0.92,0.9799
2018-10-19,SC-04,0.08,1e-4
2018-10-19,TN-S1,0.23,0.2442
2018-10-19,TX-05,0.06,6e-4
2018-10-19,TX-06,0.09,0.0627
2018-10-19,TX-07,0.48,0.479
2018-10-19,TX-21,0.16,0.173
2018-10-19,TX-23,0.14,0.2343
2018-10-19,TX-29,0.97,0.9999
2018-10-19,TX-32,0.4,0.3208
2018-10-19,TX-S1,0.17000000000000004,0.2151
2018-10-19,VA-02,0.33,0.3244
2018-10-19,VA-06,0.05,0.0063
2018-10-19,VA-07,0.48,0.4164
2018-10-19,VA-10,0.86,0.8821
2018-10-19,VA-S1,0.96,0.9886
2018-10-19,VT-S1,0.97,1
2018-10-19,WA-08,0.53,0.5032
2018-10-19,WI-01,0.15,0.1845
2018-10-19,WI-S1,0.91,0.9644
2018-10-19,WV-03,0.32,0.1264
2018-10-19,WV-S1,0.78,0.8752
2018-10-20,AZ-02,0.93,0.9649
2018-10-20,AZ-S1,0.47,0.6319
2018-10-20,CA-10,0.6799999999999999,0.7667
2018-10-20,CA-10,0.7,0.7667
2018-10-20,CA-12,0.97,1
2018-10-20,CA-21,0.13,0.2137
2018-10-20,CA-22,0.13,0.0308
2018-10-20,CA-25,0.61,0.7215
2018-10-20,CA-39,0.58,0.6222
2018-10-20,CA-45,0.5900000000000001,0.6959
2018-10-20,CA-45,0.6599999999999999,0.6959
2018-10-20,CA-48,0.59,0.6572
2018-10-20,CA-49,0.88,0.948
2018-10-20,CA-50,0.19999999999999996,0.1535
2018-10-20,CA-S1,0.94,1
2018-10-20,CO-05,0.050000000000000044,0.0243
2018-10-20,CO-06,0.9,0.8639
2018-10-20,CT-05,0.95,0.9697
2018-10-20,FL-15,0.46,0.4406
2018-10-20,FL-17,0.05,0.0027
2018-10-20,FL-26,0.37,0.5057
2018-10-20,FL-27,0.65,0.8132
2018-10-20,FL-S1,0.49,0.6397
2018-10-20,GA-07,0.22,0.1773
2018-10-20,IA-01,0.73,0.9664
2018-10-20,IA-03,0.47,0.6198
2018-10-20,IL-06,0.6,0.448
2018-10-20,IL-12,0.34,0.3068
2018-10-20,IL-13,0.37,0.2929
2018-10-20,IN-S1,0.63,0.8468
2018-10-20,KS-02,0.49,0.5264
2018-10-20,KS-03,0.84,0.7793
2018-10-20,KY-06,0.35,0.5174
2018-10-20,MA-S1,0.96,0.9988
2018-10-20,MD-06,0.9,0.9926
2018-10-20,ME-02,0.36,0.5905
2018-10-20,ME-S1,0.050000000000000044,3e-4
2018-10-20,MI-08,0.52,0.5156
2018-10-20,MI-11,0.73,0.7751
2018-10-20,MI-S1,0.85,0.9942
2018-10-20,MN-01,0.34,0.4392
2018-10-20,MN-02,0.76,0.8515
2018-10-20,MN-03,0.77,0.8393
2018-10-20,MN-07,0.87,0.917
2018-10-20,MN-08,0.25,0.1984
2018-10-20,MN-S1,0.85,0.9959
2018-10-20,MO-S1,0.64,0.6113
2018-10-20,MS-03,0.03,0.0049
2018-10-20,MS-S2,0.09,0.1749
2018-10-20,MT-S1,0.64,0.8549
2018-10-20,NC-09,0.51,0.5069
2018-10-20,NC-13,0.3,0.3574
2018-10-20,ND-S1,0.16,0.3491
2018-10-20,NE-02,0.22999999999999998,0.3866
2018-10-20,NE-S1,0.030000000000000027,0.0342
2018-10-20,NH-01,0.76,0.8804
2018-10-20,NJ-02,0.96,0.9766
2018-10-20,NJ-03,0.61,0.6318
2018-10-20,NJ-07,0.61,0.6374
2018-10-20,NJ-11,0.88,0.8505
2018-10-20,NJ-S1,0.78,0.9072
2018-10-20,NM-02,0.31,0.4368
2018-10-20,NM-S1,0.9,0.9937
2018-10-20,NV-03,0.73,0.7212
2018-10-20,NV-04,0.82,0.8226
2018-10-20,NV-S1,0.49,0.4454
2018-10-20,NY-01,0.19,0.1511
2018-10-20,NY-09,0.95,1
2018-10-20,NY-14,0.99,1
2018-10-20,NY-19,0.57,0.5648
2018-10-20,NY-22,0.5,0.5985
2018-10-20,NY-27,0.31999999999999995,0.2674
2018-10-20,OH-01,0.28,0.2201
2018-10-20,OH-12,0.34,0.3903
2018-10-20,OH-S1,0.91,0.9675
2018-10-20,PA-01,0.47,0.4944
2018-10-20,PA-06,0.95,0.9895
2018-10-20,PA-09,0.08,0.0058
2018-10-20,PA-15,0.05,0
2018-10-20,PA-17,0.97,0.9481
2018-10-20,PA-S1,0.92,0.9802
2018-10-20,PA-S1,0.92,0.9802
2018-10-20,SC-04,0.08,2e-4
2018-10-20,TN-S1,0.28,0.251
2018-10-20,TX-05,0.06,6e-4
2018-10-20,TX-06,0.09,0.0688
2018-10-20,TX-07,0.44999999999999996,0.4806
2018-10-20,TX-21,0.16,0.1703
2018-10-20,TX-23,0.16000000000000003,0.2365
2018-10-20,TX-29,0.97,1
2018-10-20,TX-32,0.36,0.3224
2018-10-20,TX-S1,0.16000000000000003,0.2147
2018-10-20,VA-02,0.3,0.3332
2018-10-20,VA-06,0.05,0.0062
2018-10-20,VA-07,0.49,0.4184
2018-10-20,VA-10,0.87,0.8857
2018-10-20,VA-S1,0.96,0.9884
2018-10-20,VT-S1,0.98,1
2018-10-20,WA-08,0.52,0.5011
2018-10-20,WI-01,0.15,0.1841
2018-10-20,WI-S1,0.89,0.9642
2018-10-20,WV-03,0.32,0.1239
2018-10-20,WV-S1,0.77,0.8775
2018-10-21,AZ-02,0.93,0.9667
2018-10-21,AZ-S1,0.43,0.6327
2018-10-21,CA-10,0.6799999999999999,0.7712
2018-10-21,CA-10,0.65,0.7712
2018-10-21,CA-12,0.97,1
2018-10-21,CA-21,0.13,0.2173
2018-10-21,CA-22,0.07999999999999996,0.0338
2018-10-21,CA-25,0.6699999999999999,0.7206
2018-10-21,CA-39,0.61,0.6045
2018-10-21,CA-45,0.63,0.6971
2018-10-21,CA-45,0.6599999999999999,0.6971
2018-10-21,CA-48,0.6,0.6662
2018-10-21,CA-49,0.88,0.9489
2018-10-21,CA-50,0.19999999999999996,0.1515
2018-10-21,CA-S1,0.95,1
2018-10-21,CO-05,0.050000000000000044,0.0254
2018-10-21,CO-06,0.87,0.8672
2018-10-21,CT-05,0.95,0.9713
2018-10-21,FL-15,0.46,0.4463
2018-10-21,FL-17,0.06,0.0021
2018-10-21,FL-26,0.39,0.4908
2018-10-21,FL-27,0.68,0.8154
2018-10-21,FL-S1,0.56,0.6451
2018-10-21,GA-07,0.18,0.1811
2018-10-21,IA-01,0.77,0.9687
2018-10-21,IA-03,0.48,0.6187
2018-10-21,IL-06,0.6,0.4533
2018-10-21,IL-12,0.26,0.3294
2018-10-21,IL-13,0.39,0.2983
2018-10-21,IN-S1,0.63,0.8484
2018-10-21,KS-02,0.48,0.5346
2018-10-21,KS-03,0.83,0.7846
2018-10-21,KY-06,0.4,0.5188
2018-10-21,MA-S1,0.95,0.9991
2018-10-21,MD-06,0.9,0.9929
2018-10-21,ME-02,0.39,0.591
2018-10-21,ME-S1,0.010000000000000009,2e-4
2018-10-21,MI-08,0.5,0.5186
2018-10-21,MI-11,0.75,0.7793
2018-10-21,MI-S1,0.85,0.9943
2018-10-21,MN-01,0.28,0.4423
2018-10-21,MN-02,0.78,0.8523
2018-10-21,MN-03,0.77,0.8448
2018-10-21,MN-07,0.86,0.9204
2018-10-21,MN-08,0.15,0.2047
2018-10-21,MN-S1,0.85,0.9964
2018-10-21,MO-S1,0.5900000000000001,0.6082
2018-10-21,MS-03,0.05,0.0055
2018-10-21,MS-S2,0.13,0.17579999999999998
2018-10-21,MT-S1,0.66,0.8583
2018-10-21,NC-09,0.52,0.509
2018-10-21,NC-13,0.24,0.3613
2018-10-21,ND-S1,0.19,0.3498
2018-10-21,NE-02,0.19999999999999996,0.3863
2018-10-21,NE-S1,0.040000000000000036,0.0361
2018-10-21,NH-01,0.76,0.88
2018-10-21,NJ-02,0.96,0.9781
2018-10-21,NJ-03,0.6,0.6333
2018-10-21,NJ-07,0.6,0.6463
2018-10-21,NJ-11,0.88,0.8537
2018-10-21,NJ-S1,0.81,0.9099
2018-10-21,NM-02,0.42,0.451
2018-10-21,NM-S1,0.93,0.994
2018-10-21,NV-03,0.73,0.7253
2018-10-21,NV-04,0.82,0.8239
2018-10-21,NV-S1,0.51,0.4445
2018-10-21,NY-01,0.19,0.1542
2018-10-21,NY-09,0.95,1
2018-10-21,NY-14,0.99,1
2018-10-21,NY-19,0.57,0.5652
2018-10-21,NY-22,0.5,0.607
2018-10-21,NY-27,0.30000000000000004,0.2705
2018-10-21,OH-01,0.15000000000000002,0.2236
2018-10-21,OH-12,0.34,0.3926
2018-10-21,OH-S1,0.91,0.9687
2018-10-21,PA-01,0.54,0.4987
2018-10-21,PA-06,0.95,0.9895
2018-10-21,PA-09,0.1,0.0054
2018-10-21,PA-15,0.05,0
2018-10-21,PA-17,0.91,0.9476
2018-10-21,PA-S1,0.92,0.9804
2018-10-21,PA-S1,0.92,0.9804
2018-10-21,SC-04,0.08,2e-4
2018-10-21,TN-S1,0.25,0.2507
2018-10-21,TX-05,0.06,8e-4
2018-10-21,TX-06,0.09,0.0652
2018-10-21,TX-07,0.37,0.4862
2018-10-21,TX-21,0.16,0.1767
2018-10-21,TX-23,0.17000000000000004,0.2358
2018-10-21,TX-29,0.97,1
2018-10-21,TX-32,0.36,0.3225
2018-10-21,TX-S1,0.17000000000000004,0.2117
2018-10-21,VA-02,0.27,0.315
2018-10-21,VA-06,0.05,0.0066
2018-10-21,VA-07,0.5,0.4241
2018-10-21,VA-10,0.87,0.888
2018-10-21,VA-S1,0.96,0.9883
2018-10-21,VT-S1,0.99,1
2018-10-21,WA-08,0.51,0.5076
2018-10-21,WI-01,0.13,0.1919
2018-10-21,WI-S1,0.91,0.9661
2018-10-21,WV-03,0.31,0.1244
2018-10-21,WV-S1,0.8,0.8819
2018-10-22,AZ-02,0.92,0.9678
2018-10-22,AZ-S1,0.42,0.6444
2018-10-22,CA-10,0.6799999999999999,0.7765
2018-10-22,CA-10,0.7,0.7765
2018-10-22,CA-12,0.99,1
2018-10-22,CA-21,0.13,0.222
2018-10-22,CA-22,0.07999999999999996,0.0334
2018-10-22,CA-25,0.61,0.7275
2018-10-22,CA-39,0.59,0.6165
2018-10-22,CA-45,0.6699999999999999,0.7014
2018-10-22,CA-45,0.69,0.7014
2018-10-22,CA-48,0.59,0.6726
2018-10-22,CA-49,0.88,0.9519
2018-10-22,CA-50,0.19999999999999996,0.1609
2018-10-22,CA-S1,0.93,1
2018-10-22,CO-05,0.050000000000000044,0.0261
2018-10-22,CO-06,0.9,0.8675
2018-10-22,CT-05,0.95,0.9728
2018-10-22,FL-15,0.39,0.4462
2018-10-22,FL-17,0.06,0.0027
2018-10-22,FL-26,0.42000000000000004,0.5397
2018-10-22,FL-27,0.71,0.8167
2018-10-22,FL-S1,0.58,0.6913
