date,race,method,prob,winner,correct
2018-10-26,WI-01,model,0.2267,FALSE,TRUE
2018-10-26,WI-01,market,0.22,FALSE,TRUE
2018-10-26,WI-S1,model,0.9782,TRUE,TRUE
2018-10-26,WI-S1,market,0.09999999999999998,TRUE,FALSE
2018-10-26,WV-03,model,0.1237,FALSE,TRUE
2018-10-26,WV-03,market,0.29,FALSE,TRUE
2018-10-26,WV-S1,model,0.8906,TRUE,TRUE
2018-10-26,WV-S1,market,0.74,TRUE,TRUE
2018-10-27,AZ-02,model,0.9617,TRUE,TRUE
2018-10-27,AZ-02,market,0.92,TRUE,TRUE
2018-10-27,AZ-S1,model,0.618,TRUE,TRUE
2018-10-27,AZ-S1,market,0.38,TRUE,FALSE
2018-10-27,CA-10,model,0.7686,TRUE,TRUE
2018-10-27,CA-10,market,0.69,TRUE,TRUE
2018-10-27,CA-10,market,0.5900000000000001,TRUE,TRUE
2018-10-27,CA-12,model,1,TRUE,TRUE
2018-10-27,CA-12,market,0.97,TRUE,TRUE
2018-10-27,CA-21,model,0.2006,NA,NA
2018-10-27,CA-21,market,0.15000000000000002,NA,NA
2018-10-27,CA-22,model,0.0483,FALSE,TRUE
2018-10-27,CA-22,market,0.08999999999999997,FALSE,TRUE
2018-10-27,CA-25,model,0.6657,TRUE,TRUE
2018-10-27,CA-25,market,0.5700000000000001,TRUE,TRUE
2018-10-27,CA-39,model,0.5783,TRUE,TRUE
2018-10-27,CA-39,market,0.54,TRUE,TRUE
2018-10-27,CA-45,model,0.6302,TRUE,TRUE
2018-10-27,CA-45,market,0.53,TRUE,TRUE
2018-10-27,CA-45,market,0.5700000000000001,TRUE,TRUE
2018-10-27,CA-48,model,0.6377,TRUE,TRUE
2018-10-27,CA-48,market,0.54,TRUE,TRUE
2018-10-27,CA-49,model,0.9745,TRUE,TRUE
2018-10-27,CA-49,market,0.81,TRUE,TRUE
2018-10-27,CA-50,model,0.1449,FALSE,TRUE
2018-10-27,CA-50,market,0.18999999999999995,FALSE,TRUE
2018-10-27,CA-S1,model,1,TRUE,TRUE
2018-10-27,CA-S1,market,0.95,TRUE,TRUE
2018-10-27,CO-05,model,0.0202,FALSE,TRUE
2018-10-27,CO-05,market,0.050000000000000044,FALSE,TRUE
2018-10-27,CO-06,model,0.8741,TRUE,TRUE
2018-10-27,CO-06,market,0.85,TRUE,TRUE
2018-10-27,CT-05,model,0.9702,TRUE,TRUE
2018-10-27,CT-05,market,0.95,TRUE,TRUE
2018-10-27,FL-15,model,0.4115,FALSE,TRUE
2018-10-27,FL-15,market,0.36,FALSE,TRUE
2018-10-27,FL-17,model,0.0021,FALSE,TRUE
2018-10-27,FL-17,market,0.05,FALSE,TRUE
2018-10-27,FL-26,model,0.5599,TRUE,TRUE
2018-10-27,FL-26,market,0.4,TRUE,FALSE
2018-10-27,FL-27,model,0.7908,TRUE,TRUE
2018-10-27,FL-27,market,0.62,TRUE,TRUE
2018-10-27,FL-S1,model,0.7234,FALSE,FALSE
2018-10-27,FL-S1,market,0.58,FALSE,FALSE
2018-10-27,GA-07,model,0.1369,FALSE,TRUE
2018-10-27,GA-07,market,0.24,FALSE,TRUE
2018-10-27,IA-01,model,0.9663,TRUE,TRUE
2018-10-27,IA-01,market,0.78,TRUE,TRUE
2018-10-27,IA-03,model,0.6847,TRUE,TRUE
2018-10-27,IA-03,market,0.52,TRUE,TRUE
2018-10-27,IL-06,model,0.4863,TRUE,FALSE
2018-10-27,IL-06,market,0.64,TRUE,TRUE
2018-10-27,IL-12,model,0.2892,FALSE,TRUE
2018-10-27,IL-12,market,0.17,FALSE,TRUE
2018-10-27,IL-13,model,0.2891,FALSE,TRUE
2018-10-27,IL-13,market,0.25,FALSE,TRUE
2018-10-27,IN-S1,model,0.7081,FALSE,FALSE
2018-10-27,IN-S1,market,0.48,FALSE,TRUE
2018-10-27,KS-02,model,0.4987,FALSE,TRUE
2018-10-27,KS-02,market,0.48,FALSE,TRUE
2018-10-27,KS-03,model,0.7832,TRUE,TRUE
2018-10-27,KS-03,market,0.8200000000000001,TRUE,TRUE
2018-10-27,KY-06,model,0.5168,FALSE,FALSE
2018-10-27,KY-06,market,0.4,FALSE,TRUE
2018-10-27,MA-S1,model,0.9989,TRUE,TRUE
2018-10-27,MA-S1,market,0.97,TRUE,TRUE
2018-10-27,MD-06,model,0.9924,TRUE,TRUE
2018-10-27,MD-06,market,0.9,TRUE,TRUE
2018-10-27,ME-S1,model,2e-4,TRUE,FALSE
2018-10-27,ME-S1,market,0.030000000000000027,TRUE,FALSE
2018-10-27,MI-08,model,0.4999,TRUE,FALSE
2018-10-27,MI-08,market,0.52,TRUE,TRUE
2018-10-27,MI-11,model,0.7864,TRUE,TRUE
2018-10-27,MI-11,market,0.74,TRUE,TRUE
2018-10-27,MI-S1,model,0.9791,TRUE,TRUE
2018-10-27,MI-S1,market,0.82,TRUE,TRUE
2018-10-27,MN-01,model,0.5413,FALSE,FALSE
2018-10-27,MN-01,market,0.57,FALSE,FALSE
2018-10-27,MN-02,model,0.842,TRUE,TRUE
2018-10-27,MN-02,market,0.26,TRUE,FALSE
2018-10-27,MN-03,model,0.8317,TRUE,TRUE
2018-10-27,MN-03,market,0.83,TRUE,TRUE
2018-10-27,MN-07,model,0.926,TRUE,TRUE
2018-10-27,MN-07,market,0.86,TRUE,TRUE
2018-10-27,MN-08,model,0.1986,FALSE,TRUE
2018-10-27,MN-08,market,0.18,FALSE,TRUE
2018-10-27,MN-S1,model,0.9966,TRUE,TRUE
2018-10-27,MN-S1,market,0.88,TRUE,TRUE
2018-10-27,MO-S1,model,0.5795,FALSE,FALSE
2018-10-27,MO-S1,market,0.63,FALSE,FALSE
2018-10-27,MS-03,model,0.0036,FALSE,TRUE
2018-10-27,MS-03,market,0.05,FALSE,TRUE
2018-10-27,MS-S2,model,0.1194,FALSE,TRUE
2018-10-27,MS-S2,market,0.09,FALSE,TRUE
2018-10-27,MT-S1,model,0.8518,TRUE,TRUE
2018-10-27,MT-S1,market,0.67,TRUE,TRUE
2018-10-27,NC-09,model,0.4704,NA,NA
2018-10-27,NC-09,market,0.35,NA,NA
2018-10-27,NC-13,model,0.3287,FALSE,TRUE
2018-10-27,NC-13,market,0.22,FALSE,TRUE
2018-10-27,ND-S1,model,0.3174,FALSE,TRUE
2018-10-27,ND-S1,market,0.15,FALSE,TRUE
2018-10-27,NE-02,model,0.3821,FALSE,TRUE
2018-10-27,NE-02,market,0.18000000000000005,FALSE,TRUE
2018-10-27,NE-S1,model,0.0334,FALSE,TRUE
2018-10-27,NE-S1,market,0.040000000000000036,FALSE,TRUE
2018-10-27,NH-01,model,0.8916,TRUE,TRUE
2018-10-27,NH-01,market,0.92,TRUE,TRUE
2018-10-27,NJ-02,model,0.9786,TRUE,TRUE
2018-10-27,NJ-02,market,0.96,TRUE,TRUE
2018-10-27,NJ-03,model,0.5536,TRUE,TRUE
2018-10-27,NJ-03,market,0.5700000000000001,TRUE,TRUE
2018-10-27,NJ-07,model,0.6297,TRUE,TRUE
2018-10-27,NJ-07,market,0.58,TRUE,TRUE
2018-10-27,NJ-11,model,0.8446,TRUE,TRUE
2018-10-27,NJ-11,market,0.85,TRUE,TRUE
2018-10-27,NJ-S1,model,0.9034,TRUE,TRUE
2018-10-27,NJ-S1,market,0.75,TRUE,TRUE
2018-10-27,NM-02,model,0.4527,TRUE,FALSE
2018-10-27,NM-02,market,0.46,TRUE,FALSE
2018-10-27,NM-S1,model,0.9875,TRUE,TRUE
2018-10-27,NM-S1,market,0.92,TRUE,TRUE
2018-10-27,NV-03,model,0.7302,TRUE,TRUE
2018-10-27,NV-03,market,0.72,TRUE,TRUE
2018-10-27,NV-04,model,0.822,TRUE,TRUE
2018-10-27,NV-04,market,0.73,TRUE,TRUE
2018-10-27,NV-S1,model,0.4021,TRUE,FALSE
2018-10-27,NV-S1,market,0.47,TRUE,FALSE
2018-10-27,NY-01,model,0.1434,FALSE,TRUE
2018-10-27,NY-01,market,0.18,FALSE,TRUE
2018-10-27,NY-09,model,1,TRUE,TRUE
2018-10-27,NY-09,market,0.95,TRUE,TRUE
2018-10-27,NY-14,model,1,TRUE,TRUE
2018-10-27,NY-14,market,0.98,TRUE,TRUE
2018-10-27,NY-19,model,0.5503,TRUE,TRUE
2018-10-27,NY-19,market,0.47,TRUE,FALSE
2018-10-27,NY-22,model,0.5616,TRUE,TRUE
2018-10-27,NY-22,market,0.51,TRUE,TRUE
2018-10-27,OH-01,model,0.1751,FALSE,TRUE
2018-10-27,OH-01,market,0.15000000000000002,FALSE,TRUE
2018-10-27,OH-12,model,0.3559,FALSE,TRUE
2018-10-27,OH-12,market,0.31,FALSE,TRUE
2018-10-27,OH-S1,model,0.9685,TRUE,TRUE
2018-10-27,OH-S1,market,0.89,TRUE,TRUE
2018-10-27,PA-01,model,0.5586,FALSE,FALSE
2018-10-27,PA-01,market,0.5,FALSE,TRUE
2018-10-27,PA-06,model,0.9889,TRUE,TRUE
2018-10-27,PA-06,market,0.95,TRUE,TRUE
2018-10-27,PA-09,model,0.0055,FALSE,TRUE
2018-10-27,PA-09,market,0.07,FALSE,TRUE
2018-10-27,PA-15,model,0,FALSE,TRUE
2018-10-27,PA-15,market,0.09,FALSE,TRUE
2018-10-27,PA-17,model,0.9503,TRUE,TRUE
2018-10-27,PA-17,market,0.88,TRUE,TRUE
2018-10-27,PA-S1,model,0.9787,TRUE,TRUE
2018-10-27,PA-S1,market,0.95,TRUE,TRUE
2018-10-27,PA-S1,market,0.91,TRUE,TRUE
2018-10-27,SC-04,model,1e-4,FALSE,TRUE
2018-10-27,SC-04,market,0.05,FALSE,TRUE
2018-10-27,TN-S1,model,0.235,FALSE,TRUE
2018-10-27,TN-S1,market,0.21,FALSE,TRUE
2018-10-27,TX-05,model,2e-4,FALSE,TRUE
2018-10-27,TX-05,market,0.05,FALSE,TRUE
2018-10-27,TX-06,model,0.0584,FALSE,TRUE
2018-10-27,TX-06,market,0.04,FALSE,TRUE
2018-10-27,TX-07,model,0.517,TRUE,TRUE
2018-10-27,TX-07,market,0.41000000000000003,TRUE,FALSE
2018-10-27,TX-21,model,0.145,FALSE,TRUE
2018-10-27,TX-21,market,0.15,FALSE,TRUE
2018-10-27,TX-23,model,0.2255,FALSE,TRUE
2018-10-27,TX-23,market,0.17000000000000004,FALSE,TRUE
2018-10-27,TX-29,model,0.9999,TRUE,TRUE
2018-10-27,TX-29,market,0.93,TRUE,TRUE
2018-10-27,TX-32,model,0.304,TRUE,FALSE
2018-10-27,TX-32,market,0.39,TRUE,FALSE
2018-10-27,TX-S1,model,0.2048,FALSE,TRUE
2018-10-27,TX-S1,market,0.19999999999999996,FALSE,TRUE
2018-10-27,VA-02,model,0.3022,TRUE,FALSE
2018-10-27,VA-02,market,0.2,TRUE,FALSE
2018-10-27,VA-05,model,0.4599,FALSE,TRUE
2018-10-27,VA-05,market,0.35,FALSE,TRUE
2018-10-27,VA-06,model,0.0056,FALSE,TRUE
2018-10-27,VA-06,market,0.05,FALSE,TRUE
2018-10-27,VA-07,model,0.4057,TRUE,FALSE
2018-10-27,VA-07,market,0.31000000000000005,TRUE,FALSE
2018-10-27,VA-10,model,0.8867,TRUE,TRUE
2018-10-27,VA-10,market,0.8200000000000001,TRUE,TRUE
2018-10-27,VA-S1,model,0.9875,TRUE,TRUE
2018-10-27,VA-S1,market,0.96,TRUE,TRUE
2018-10-27,VT-S1,model,1,TRUE,TRUE
2018-10-27,VT-S1,market,0.98,TRUE,TRUE
2018-10-27,WA-08,model,0.5028,TRUE,TRUE
2018-10-27,WA-08,market,0.46,TRUE,FALSE
2018-10-27,WI-01,model,0.2237,FALSE,TRUE
2018-10-27,WI-01,market,0.26,FALSE,TRUE
2018-10-27,WI-S1,model,0.9786,TRUE,TRUE
2018-10-27,WI-S1,market,0.08999999999999997,TRUE,FALSE
2018-10-27,WV-03,model,0.1227,FALSE,TRUE
2018-10-27,WV-03,market,0.34,FALSE,TRUE
2018-10-27,WV-S1,model,0.8914,TRUE,TRUE
2018-10-27,WV-S1,market,0.77,TRUE,TRUE
2018-10-28,AZ-02,model,0.9659,TRUE,TRUE
2018-10-28,AZ-02,market,0.86,TRUE,TRUE
2018-10-28,AZ-S1,model,0.6378,TRUE,TRUE
2018-10-28,AZ-S1,market,0.42,TRUE,FALSE
2018-10-28,CA-10,model,0.7745,TRUE,TRUE
2018-10-28,CA-10,market,0.69,TRUE,TRUE
2018-10-28,CA-10,market,0.5900000000000001,TRUE,TRUE
2018-10-28,CA-12,model,1,TRUE,TRUE
2018-10-28,CA-12,market,0.98,TRUE,TRUE
2018-10-28,CA-21,model,0.2054,NA,NA
2018-10-28,CA-21,market,0.15000000000000002,NA,NA
2018-10-28,CA-22,model,0.049,FALSE,TRUE
2018-10-28,CA-22,market,0.19999999999999996,FALSE,TRUE
2018-10-28,CA-25,model,0.6338,TRUE,TRUE
2018-10-28,CA-25,market,0.55,TRUE,TRUE
2018-10-28,CA-39,model,0.5817,TRUE,TRUE
2018-10-28,CA-39,market,0.5,TRUE,FALSE
2018-10-28,CA-45,model,0.6355,TRUE,TRUE
2018-10-28,CA-45,market,0.62,TRUE,TRUE
2018-10-28,CA-45,market,0.6799999999999999,TRUE,TRUE
2018-10-28,CA-48,model,0.6385,TRUE,TRUE
2018-10-28,CA-48,market,0.53,TRUE,TRUE
2018-10-28,CA-49,model,0.9755,TRUE,TRUE
2018-10-28,CA-49,market,0.84,TRUE,TRUE
2018-10-28,CA-50,model,0.1496,FALSE,TRUE
2018-10-28,CA-50,market,0.29000000000000004,FALSE,TRUE
2018-10-28,CA-S1,model,1,TRUE,TRUE
2018-10-28,CA-S1,market,0.94,TRUE,TRUE
2018-10-28,CO-05,model,0.0205,FALSE,TRUE
2018-10-28,CO-05,market,0.030000000000000027,FALSE,TRUE
2018-10-28,CO-06,model,0.8794,TRUE,TRUE
2018-10-28,CO-06,market,0.75,TRUE,TRUE
2018-10-28,CT-05,model,0.9695,TRUE,TRUE
2018-10-28,CT-05,market,0.95,TRUE,TRUE
2018-10-28,FL-15,model,0.4193,FALSE,TRUE
2018-10-28,FL-15,market,0.36,FALSE,TRUE
2018-10-28,FL-17,model,0.002,FALSE,TRUE
2018-10-28,FL-17,market,0.05,FALSE,TRUE
2018-10-28,FL-26,model,0.5652,TRUE,TRUE
2018-10-28,FL-26,market,0.62,TRUE,TRUE
2018-10-28,FL-27,model,0.7943,TRUE,TRUE
2018-10-28,FL-27,market,0.61,TRUE,TRUE
2018-10-28,FL-S1,model,0.7199,FALSE,FALSE
2018-10-28,FL-S1,market,0.55,FALSE,FALSE
2018-10-28,GA-07,model,0.1359,FALSE,TRUE
2018-10-28,GA-07,market,0.28,FALSE,TRUE
2018-10-28,IA-01,model,0.9675,TRUE,TRUE
2018-10-28,IA-01,market,0.79,TRUE,TRUE
2018-10-28,IA-03,model,0.6939,TRUE,TRUE
2018-10-28,IA-03,market,0.53,TRUE,TRUE
2018-10-28,IL-06,model,0.4947,TRUE,FALSE
2018-10-28,IL-06,market,0.62,TRUE,TRUE
2018-10-28,IL-12,model,0.293,FALSE,TRUE
2018-10-28,IL-12,market,0.17,FALSE,TRUE
2018-10-28,IL-13,model,0.2951,FALSE,TRUE
2018-10-28,IL-13,market,0.25,FALSE,TRUE
2018-10-28,IN-S1,model,0.6768,FALSE,FALSE
2018-10-28,IN-S1,market,0.42,FALSE,TRUE
2018-10-28,KS-02,model,0.4643,FALSE,TRUE
2018-10-28,KS-02,market,0.49,FALSE,TRUE
2018-10-28,KS-03,model,0.7905,TRUE,TRUE
2018-10-28,KS-03,market,0.8200000000000001,TRUE,TRUE
2018-10-28,KY-06,model,0.5214,FALSE,FALSE
2018-10-28,KY-06,market,0.39,FALSE,TRUE
2018-10-28,MA-S1,model,0.9991,TRUE,TRUE
2018-10-28,MA-S1,market,0.97,TRUE,TRUE
2018-10-28,MD-06,model,0.9936,TRUE,TRUE
2018-10-28,MD-06,market,0.9,TRUE,TRUE
2018-10-28,ME-S1,model,2e-4,TRUE,FALSE
2018-10-28,ME-S1,market,0.020000000000000018,TRUE,FALSE
2018-10-28,MI-08,model,0.513,TRUE,TRUE
2018-10-28,MI-08,market,0.52,TRUE,TRUE
2018-10-28,MI-11,model,0.7898,TRUE,TRUE
2018-10-28,MI-11,market,0.71,TRUE,TRUE
2018-10-28,MI-S1,model,0.9807,TRUE,TRUE
2018-10-28,MI-S1,market,0.82,TRUE,TRUE
2018-10-28,MN-01,model,0.5419,FALSE,FALSE
2018-10-28,MN-01,market,0.52,FALSE,FALSE
2018-10-28,MN-02,model,0.8464,TRUE,TRUE
2018-10-28,MN-02,market,0.26,TRUE,FALSE
2018-10-28,MN-03,model,0.8385,TRUE,TRUE
2018-10-28,MN-03,market,0.81,TRUE,TRUE
2018-10-28,MN-07,model,0.9276,TRUE,TRUE
2018-10-28,MN-07,market,0.8,TRUE,TRUE
2018-10-28,MN-08,model,0.2016,FALSE,TRUE
2018-10-28,MN-08,market,0.18,FALSE,TRUE
2018-10-28,MN-S1,model,0.9968,TRUE,TRUE
2018-10-28,MN-S1,market,0.83,TRUE,TRUE
2018-10-28,MO-S1,model,0.5807,FALSE,FALSE
2018-10-28,MO-S1,market,0.63,FALSE,FALSE
2018-10-28,MS-03,model,0.0038,FALSE,TRUE
2018-10-28,MS-03,market,0.06,FALSE,TRUE
2018-10-28,MS-S2,model,0.1194,FALSE,TRUE
2018-10-28,MS-S2,market,0.1,FALSE,TRUE
2018-10-28,MT-S1,model,0.8545,TRUE,TRUE
2018-10-28,MT-S1,market,0.69,TRUE,TRUE
2018-10-28,NC-09,model,0.531,NA,NA
2018-10-28,NC-09,market,0.41,NA,NA
2018-10-28,NC-13,model,0.3303,FALSE,TRUE
2018-10-28,NC-13,market,0.22,FALSE,TRUE
2018-10-28,ND-S1,model,0.3169,FALSE,TRUE
2018-10-28,ND-S1,market,0.15,FALSE,TRUE
2018-10-28,NE-02,model,0.3843,FALSE,TRUE
2018-10-28,NE-02,market,0.18000000000000005,FALSE,TRUE
2018-10-28,NE-S1,model,0.0324,FALSE,TRUE
2018-10-28,NE-S1,market,0.040000000000000036,FALSE,TRUE
2018-10-28,NH-01,model,0.8927,TRUE,TRUE
2018-10-28,NH-01,market,0.86,TRUE,TRUE
2018-10-28,NJ-02,model,0.9772,TRUE,TRUE
2018-10-28,NJ-02,market,0.96,TRUE,TRUE
2018-10-28,NJ-03,model,0.5599,TRUE,TRUE
2018-10-28,NJ-03,market,0.49,TRUE,FALSE
2018-10-28,NJ-07,model,0.6312,TRUE,TRUE
2018-10-28,NJ-07,market,0.63,TRUE,TRUE
2018-10-28,NJ-11,model,0.8474,TRUE,TRUE
2018-10-28,NJ-11,market,0.85,TRUE,TRUE
2018-10-28,NJ-S1,model,0.9056,TRUE,TRUE
2018-10-28,NJ-S1,market,0.73,TRUE,TRUE
2018-10-28,NM-02,model,0.4569,TRUE,FALSE
2018-10-28,NM-02,market,0.54,TRUE,TRUE
2018-10-28,NM-S1,model,0.9884,TRUE,TRUE
2018-10-28,NM-S1,market,0.93,TRUE,TRUE
2018-10-28,NV-03,model,0.7288,TRUE,TRUE
2018-10-28,NV-03,market,0.75,TRUE,TRUE
2018-10-28,NV-04,model,0.8216,TRUE,TRUE
2018-10-28,NV-04,market,0.84,TRUE,TRUE
2018-10-28,NV-S1,model,0.406,TRUE,FALSE
2018-10-28,NV-S1,market,0.51,TRUE,TRUE
2018-10-28,NY-01,model,0.1445,FALSE,TRUE
2018-10-28,NY-01,market,0.17,FALSE,TRUE
2018-10-28,NY-09,model,1,TRUE,TRUE
2018-10-28,NY-09,market,0.95,TRUE,TRUE
2018-10-28,NY-14,model,1,TRUE,TRUE
2018-10-28,NY-14,market,0.98,TRUE,TRUE
2018-10-28,NY-19,model,0.5625,TRUE,TRUE
2018-10-28,NY-19,market,0.47,TRUE,FALSE
2018-10-28,NY-22,model,0.5713,TRUE,TRUE
2018-10-28,NY-22,market,0.53,TRUE,TRUE
2018-10-28,OH-01,model,0.1818,FALSE,TRUE
2018-10-28,OH-01,market,0.15000000000000002,FALSE,TRUE
2018-10-28,OH-12,model,0.3574,FALSE,TRUE
2018-10-28,OH-12,market,0.27,FALSE,TRUE
2018-10-28,OH-S1,model,0.9677,TRUE,TRUE
2018-10-28,OH-S1,market,0.88,TRUE,TRUE
2018-10-28,PA-01,model,0.4224,FALSE,TRUE
2018-10-28,PA-01,market,0.45999999999999996,FALSE,TRUE
2018-10-28,PA-06,model,0.9891,TRUE,TRUE
2018-10-28,PA-06,market,0.95,TRUE,TRUE
2018-10-28,PA-09,model,0.0061,FALSE,TRUE
2018-10-28,PA-09,market,0.07,FALSE,TRUE
2018-10-28,PA-15,model,0,FALSE,TRUE
2018-10-28,PA-15,market,0.09,FALSE,TRUE
2018-10-28,PA-17,model,0.9523,TRUE,TRUE
2018-10-28,PA-17,market,0.88,TRUE,TRUE
2018-10-28,PA-S1,model,0.9789,TRUE,TRUE
2018-10-28,PA-S1,market,0.95,TRUE,TRUE
2018-10-28,PA-S1,market,0.93,TRUE,TRUE
2018-10-28,SC-04,model,1e-4,FALSE,TRUE
2018-10-28,SC-04,market,0.05,FALSE,TRUE
2018-10-28,TN-S1,model,0.2379,FALSE,TRUE
2018-10-28,TN-S1,market,0.19,FALSE,TRUE
2018-10-28,TX-05,model,4e-4,FALSE,TRUE
2018-10-28,TX-05,market,0.04,FALSE,TRUE
2018-10-28,TX-06,model,0.0571,FALSE,TRUE
2018-10-28,TX-06,market,0.05,FALSE,TRUE
2018-10-28,TX-07,model,0.5291,TRUE,TRUE
2018-10-28,TX-07,market,0.41000000000000003,TRUE,FALSE
2018-10-28,TX-21,model,0.1451,FALSE,TRUE
2018-10-28,TX-21,market,0.15,FALSE,TRUE
2018-10-28,TX-23,model,0.23,FALSE,TRUE
2018-10-28,TX-23,market,0.20999999999999996,FALSE,TRUE
2018-10-28,TX-29,model,0.9999,TRUE,TRUE
2018-10-28,TX-29,market,0.93,TRUE,TRUE
2018-10-28,TX-32,model,0.3091,TRUE,FALSE
2018-10-28,TX-32,market,0.4,TRUE,FALSE
2018-10-28,TX-S1,model,0.2081,FALSE,TRUE
2018-10-28,TX-S1,market,0.18999999999999995,FALSE,TRUE
2018-10-28,VA-02,model,0.3049,TRUE,FALSE
2018-10-28,VA-02,market,0.27,TRUE,FALSE
2018-10-28,VA-05,model,0.4669,FALSE,TRUE
2018-10-28,VA-05,market,0.35,FALSE,TRUE
2018-10-28,VA-06,model,0.0056,FALSE,TRUE
2018-10-28,VA-06,market,0.05,FALSE,TRUE
2018-10-28,VA-07,model,0.4053,TRUE,FALSE
2018-10-28,VA-07,market,0.42000000000000004,TRUE,FALSE
2018-10-28,VA-10,model,0.888,TRUE,TRUE
2018-10-28,VA-10,market,0.8,TRUE,TRUE
2018-10-28,VA-S1,model,0.9886,TRUE,TRUE
2018-10-28,VA-S1,market,0.96,TRUE,TRUE
2018-10-28,VT-S1,model,1,TRUE,TRUE
2018-10-28,VT-S1,market,0.98,TRUE,TRUE
2018-10-28,WA-08,model,0.5103,TRUE,TRUE
2018-10-28,WA-08,market,0.46,TRUE,FALSE
2018-10-28,WI-01,model,0.225,FALSE,TRUE
2018-10-28,WI-01,market,0.22,FALSE,TRUE
2018-10-28,WI-S1,model,0.9792,TRUE,TRUE
2018-10-28,WI-S1,market,0.09999999999999998,TRUE,FALSE
2018-10-28,WV-03,model,0.1201,FALSE,TRUE
2018-10-28,WV-03,market,0.3,FALSE,TRUE
2018-10-28,WV-S1,model,0.89,TRUE,TRUE
2018-10-28,WV-S1,market,0.74,TRUE,TRUE
2018-10-29,AZ-02,model,0.9664,TRUE,TRUE
2018-10-29,AZ-02,market,0.92,TRUE,TRUE
2018-10-29,AZ-S1,model,0.636,TRUE,TRUE
2018-10-29,AZ-S1,market,0.43,TRUE,FALSE
2018-10-29,CA-10,model,0.7773,TRUE,TRUE
2018-10-29,CA-10,market,0.69,TRUE,TRUE
2018-10-29,CA-10,market,0.61,TRUE,TRUE
2018-10-29,CA-12,model,1,TRUE,TRUE
2018-10-29,CA-12,market,0.97,TRUE,TRUE
2018-10-29,CA-21,model,0.2066,NA,NA
2018-10-29,CA-21,market,0.15000000000000002,NA,NA
2018-10-29,CA-22,model,0.0501,FALSE,TRUE
2018-10-29,CA-22,market,0.15000000000000002,FALSE,TRUE
2018-10-29,CA-25,model,0.6419,TRUE,TRUE
2018-10-29,CA-25,market,0.49,TRUE,FALSE
2018-10-29,CA-39,model,0.5891,TRUE,TRUE
2018-10-29,CA-39,market,0.5,TRUE,FALSE
2018-10-29,CA-45,model,0.6388,TRUE,TRUE
2018-10-29,CA-45,market,0.62,TRUE,TRUE
2018-10-29,CA-45,market,0.5800000000000001,TRUE,TRUE
2018-10-29,CA-48,model,0.6474,TRUE,TRUE
2018-10-29,CA-48,market,0.55,TRUE,TRUE
2018-10-29,CA-49,model,0.9769,TRUE,TRUE
2018-10-29,CA-49,market,0.88,TRUE,TRUE
2018-10-29,CA-50,model,0.15,FALSE,TRUE
2018-10-29,CA-50,market,0.22999999999999998,FALSE,TRUE
2018-10-29,CA-S1,model,1,TRUE,TRUE
2018-10-29,CA-S1,market,0.95,TRUE,TRUE
2018-10-29,CO-05,model,0.0222,FALSE,TRUE
2018-10-29,CO-05,market,0.030000000000000027,FALSE,TRUE
2018-10-29,CO-06,model,0.8802,TRUE,TRUE
2018-10-29,CO-06,market,0.81,TRUE,TRUE
2018-10-29,CT-05,model,0.9716,TRUE,TRUE
2018-10-29,CT-05,market,0.95,TRUE,TRUE
2018-10-29,FL-15,model,0.4198,FALSE,TRUE
2018-10-29,FL-15,market,0.36,FALSE,TRUE
2018-10-29,FL-17,model,0.0022,FALSE,TRUE
2018-10-29,FL-17,market,0.05,FALSE,TRUE
2018-10-29,FL-26,model,0.5654,TRUE,TRUE
2018-10-29,FL-26,market,0.54,TRUE,TRUE
2018-10-29,FL-27,model,0.7968,TRUE,TRUE
2018-10-29,FL-27,market,0.64,TRUE,TRUE
2018-10-29,FL-S1,model,0.7191,FALSE,FALSE
2018-10-29,FL-S1,market,0.56,FALSE,FALSE
2018-10-29,GA-07,model,0.1378,FALSE,TRUE
2018-10-29,GA-07,market,0.28,FALSE,TRUE
2018-10-29,IA-01,model,0.9693,TRUE,TRUE
2018-10-29,IA-01,market,0.79,TRUE,TRUE
2018-10-29,IA-03,model,0.7011,TRUE,TRUE
2018-10-29,IA-03,market,0.61,TRUE,TRUE
2018-10-29,IL-06,model,0.5003,TRUE,TRUE
2018-10-29,IL-06,market,0.61,TRUE,TRUE
2018-10-29,IL-12,model,0.2953,FALSE,TRUE
2018-10-29,IL-12,market,0.18,FALSE,TRUE
2018-10-29,IL-13,model,0.2949,FALSE,TRUE
2018-10-29,IL-13,market,0.25,FALSE,TRUE
2018-10-29,IN-S1,model,0.6734,FALSE,FALSE
2018-10-29,IN-S1,market,0.46,FALSE,TRUE
2018-10-29,KS-02,model,0.8191,FALSE,FALSE
2018-10-29,KS-02,market,0.61,FALSE,FALSE
2018-10-29,KS-03,model,0.7974,TRUE,TRUE
2018-10-29,KS-03,market,0.8200000000000001,TRUE,TRUE
2018-10-29,KY-06,model,0.5253,FALSE,FALSE
2018-10-29,KY-06,market,0.39,FALSE,TRUE
2018-10-29,MA-S1,model,0.9982,TRUE,TRUE
2018-10-29,MA-S1,market,0.96,TRUE,TRUE
2018-10-29,MD-06,model,0.9938,TRUE,TRUE
2018-10-29,MD-06,market,0.9,TRUE,TRUE
2018-10-29,ME-S1,model,0,TRUE,FALSE
2018-10-29,ME-S1,market,0.020000000000000018,TRUE,FALSE
2018-10-29,MI-08,model,0.5059,TRUE,TRUE
