date,mid,race,party,open,low,high,close,vol
2018-07-07,4256,MI-08,R,0.6,0.6,0.6,0.6,0
2018-07-08,4256,MI-08,R,0.6,0.6,0.6,0.6,0
2018-07-09,4256,MI-08,R,0.6,0.59,0.6,0.59,2
2018-07-10,4256,MI-08,R,0.59,0.59,0.59,0.59,3
2018-07-11,4256,MI-08,R,0.59,0.59,0.59,0.59,0
2018-07-12,4256,MI-08,R,0.59,0.57,0.59,0.57,7
2018-07-13,4256,MI-08,R,0.57,0.57,0.57,0.57,0
2018-07-14,4256,MI-08,R,0.57,0.57,0.57,0.57,0
2018-07-15,4256,MI-08,R,0.57,0.57,0.57,0.57,0
2018-07-16,4256,MI-08,R,0.57,0.57,0.57,0.57,0
2018-07-17,4256,MI-08,R,0.57,0.57,0.57,0.57,0
2018-07-18,4256,MI-08,R,0.57,0.57,0.57,0.57,0
2018-07-19,4256,MI-08,R,0.57,0.57,0.57,0.57,0
2018-07-20,4256,MI-08,R,0.57,0.57,0.57,0.57,0
2018-07-21,4256,MI-08,R,0.57,0.57,0.57,0.57,0
2018-07-22,4256,MI-08,R,0.57,0.57,0.57,0.57,0
2018-07-23,4256,MI-08,R,0.57,0.57,0.57,0.57,0
2018-07-24,4256,MI-08,R,0.57,0.57,0.57,0.57,0
2018-07-25,4256,MI-08,R,0.57,0.57,0.57,0.57,0
2018-07-26,4256,MI-08,R,0.57,0.57,0.57,0.57,0
2018-07-27,4256,MI-08,R,0.57,0.57,0.57,0.57,0
2018-07-28,4256,MI-08,R,0.57,0.57,0.57,0.57,0
2018-07-29,4256,MI-08,R,0.57,0.57,0.57,0.57,0
2018-07-30,4256,MI-08,R,0.57,0.57,0.59,0.59,31
2018-07-31,4256,MI-08,R,0.59,0.59,0.59,0.59,0
2018-08-01,4256,MI-08,R,0.59,0.59,0.59,0.59,0
2018-08-02,4256,MI-08,R,0.59,0.58,0.59,0.58,5
2018-08-03,4256,MI-08,R,0.58,0.58,0.58,0.58,0
2018-08-04,4256,MI-08,R,0.58,0.58,0.58,0.58,0
2018-08-05,4256,MI-08,R,0.58,0.53,0.58,0.53,5
2018-08-06,4256,MI-08,R,0.53,0.53,0.53,0.53,7
2018-08-07,4256,MI-08,R,0.53,0.53,0.53,0.53,1
2018-08-08,4256,MI-08,R,0.53,0.51,0.53,0.51,27
2018-08-09,4256,MI-08,R,0.51,0.51,0.53,0.53,1
2018-08-10,4256,MI-08,R,0.53,0.53,0.57,0.57,36
2018-08-11,4256,MI-08,R,0.57,0.57,0.57,0.57,0
2018-08-12,4256,MI-08,R,0.57,0.57,0.57,0.57,0
2018-08-13,4256,MI-08,R,0.57,0.55,0.59,0.59,21
2018-08-14,4256,MI-08,R,0.59,0.59,0.59,0.59,0
2018-08-15,4256,MI-08,R,0.59,0.59,0.59,0.59,0
2018-08-16,4256,MI-08,R,0.59,0.51,0.59,0.51,34
2018-08-17,4256,MI-08,R,0.51,0.51,0.51,0.51,0
2018-08-18,4256,MI-08,R,0.51,0.51,0.51,0.51,0
2018-08-19,4256,MI-08,R,0.51,0.51,0.51,0.51,0
2018-08-20,4256,MI-08,R,0.51,0.51,0.51,0.51,0
2018-08-21,4256,MI-08,R,0.51,0.51,0.51,0.51,0
2018-08-22,4256,MI-08,R,0.51,0.51,0.51,0.51,0
2018-08-23,4256,MI-08,R,0.51,0.51,0.57,0.57,1
2018-08-24,4256,MI-08,R,0.57,0.57,0.57,0.57,2
2018-08-25,4256,MI-08,R,0.57,0.57,0.57,0.57,0
2018-08-26,4256,MI-08,R,0.57,0.57,0.57,0.57,1
2018-08-27,4256,MI-08,R,0.57,0.57,0.57,0.57,7
2018-08-28,4256,MI-08,R,0.57,0.57,0.57,0.57,0
2018-08-29,4256,MI-08,R,0.57,0.57,0.59,0.59,122
2018-08-30,4256,MI-08,R,0.59,0.59,0.62,0.62,1
2018-08-31,4256,MI-08,R,0.62,0.62,0.64,0.64,42
2018-09-01,4256,MI-08,R,0.64,0.64,0.64,0.64,0
2018-09-02,4256,MI-08,R,0.64,0.62,0.64,0.64,75
2018-09-03,4256,MI-08,R,0.64,0.64,0.65,0.65,2
2018-09-04,4256,MI-08,R,0.65,0.65,0.65,0.65,0
2018-09-05,4256,MI-08,R,0.65,0.65,0.65,0.65,0
2018-09-06,4256,MI-08,R,0.65,0.65,0.65,0.65,0
2018-09-07,4256,MI-08,R,0.65,0.63,0.65,0.63,10
2018-09-08,4256,MI-08,R,0.63,0.63,0.63,0.63,0
2018-09-09,4256,MI-08,R,0.63,0.63,0.63,0.63,0
2018-09-10,4256,MI-08,R,0.63,0.63,0.63,0.63,0
2018-09-11,4256,MI-08,R,0.63,0.63,0.63,0.63,0
2018-09-12,4256,MI-08,R,0.63,0.63,0.63,0.63,0
2018-09-13,4256,MI-08,R,0.63,0.63,0.63,0.63,0
2018-09-14,4256,MI-08,R,0.63,0.59,0.63,0.59,2
2018-09-15,4256,MI-08,R,0.59,0.59,0.59,0.59,20
2018-09-16,4256,MI-08,R,0.59,0.58,0.59,0.58,10
2018-09-17,4256,MI-08,R,0.58,0.58,0.58,0.58,0
2018-09-18,4256,MI-08,R,0.58,0.57,0.58,0.57,1
2018-09-19,4256,MI-08,R,0.57,0.57,0.58,0.58,19
2018-09-20,4256,MI-08,R,0.58,0.58,0.58,0.58,10
2018-09-21,4256,MI-08,R,0.58,0.58,0.58,0.58,0
2018-09-22,4256,MI-08,R,0.58,0.58,0.58,0.58,0
2018-09-23,4256,MI-08,R,0.58,0.58,0.59,0.59,10
2018-09-24,4256,MI-08,R,0.59,0.59,0.59,0.59,3
2018-09-25,4256,MI-08,R,0.59,0.59,0.59,0.59,17
2018-09-26,4256,MI-08,R,0.59,0.57,0.59,0.57,17
2018-09-27,4256,MI-08,R,0.57,0.57,0.61,0.61,1
2018-09-28,4256,MI-08,R,0.61,0.36,0.61,0.49,597
2018-09-29,4256,MI-08,R,0.49,0.4,0.49,0.49,28
2018-09-30,4256,MI-08,R,0.49,0.49,0.51,0.51,189
2018-10-01,4256,MI-08,R,0.51,0.51,0.57,0.51,11
2018-10-02,4256,MI-08,R,0.51,0.51,0.57,0.57,1
2018-10-03,4256,MI-08,R,0.57,0.51,0.57,0.54,312
2018-10-04,4256,MI-08,R,0.54,0.42,0.55,0.42,146
2018-10-05,4256,MI-08,R,0.42,0.42,0.49,0.49,11
2018-10-06,4256,MI-08,R,0.49,0.45,0.57,0.45,68
2018-10-07,4256,MI-08,R,0.45,0.45,0.67,0.67,165
2018-10-08,4256,MI-08,R,0.67,0.48,0.67,0.48,475
2018-10-09,4256,MI-08,R,0.48,0.48,0.61,0.49,14
2018-10-10,4256,MI-08,R,0.49,0.49,0.61,0.61,1
2018-10-11,4256,MI-08,R,0.61,0.47,0.61,0.47,274
2018-10-12,4256,MI-08,R,0.47,0.45,0.48,0.45,584
2018-10-13,4256,MI-08,R,0.45,0.45,0.56,0.45,234
2018-10-14,4256,MI-08,R,0.45,0.43,0.56,0.43,221
2018-10-15,4256,MI-08,R,0.43,0.43,0.51,0.45,42
2018-10-16,4256,MI-08,R,0.45,0.45,0.55,0.55,59
2018-10-17,4256,MI-08,R,0.55,0.47,0.55,0.53,21
2018-10-18,4256,MI-08,R,0.53,0.47,0.58,0.47,86
2018-10-19,4256,MI-08,R,0.47,0.46,0.62,0.46,551
2018-10-20,4256,MI-08,R,0.46,0.46,0.59,0.48,2
2018-10-21,4256,MI-08,R,0.48,0.48,0.48,0.48,1
2018-10-22,4256,MI-08,R,0.48,0.48,0.55,0.48,65
2018-10-23,4256,MI-08,R,0.48,0.48,0.55,0.55,47
2018-10-24,4256,MI-08,R,0.55,0.53,0.59,0.59,393
2018-10-25,4256,MI-08,R,0.59,0.49,0.59,0.49,1
2018-10-26,4256,MI-08,R,0.49,0.48,0.59,0.48,21
2018-10-27,4256,MI-08,R,0.48,0.48,0.69,0.64,345
2018-10-28,4256,MI-08,R,0.64,0.52,0.64,0.52,5
2018-10-29,4256,MI-08,R,0.52,0.52,0.57,0.52,9
2018-10-30,4256,MI-08,R,0.52,0.52,0.59,0.59,5
2018-10-31,4256,MI-08,R,0.59,0.54,0.59,0.54,18
2018-11-01,4256,MI-08,R,0.54,0.52,0.58,0.56,472
2018-11-02,4256,MI-08,R,0.56,0.52,0.56,0.53,72
2018-11-03,4256,MI-08,R,0.53,0.48,0.56,0.48,428
2018-11-04,4256,MI-08,R,0.48,0.43,0.5,0.43,283
2018-11-05,4256,MI-08,R,0.43,0.31,0.48,0.31,825
2018-11-06,4256,MI-08,R,0.31,0.1,0.44,0.35,2001
2018-11-07,4256,MI-08,R,0.35,0.01,0.75,0.01,2798
2018-11-08,4256,MI-08,R,0.01,0.01,0.01,0.01,35
2018-11-09,4256,MI-08,R,0.01,0.01,0.01,0.01,0
2018-03-27,4257,IL-12,D,0.1,0.1,0.6,0.26,88
2018-03-28,4257,IL-12,D,0.26,0.26,0.64,0.64,21
2018-03-29,4257,IL-12,D,0.64,0.42,0.64,0.43,232
2018-03-30,4257,IL-12,D,0.43,0.43,0.45,0.45,2
2018-03-31,4257,IL-12,D,0.45,0.45,0.45,0.45,0
2018-04-01,4257,IL-12,D,0.45,0.45,0.53,0.53,1
2018-04-02,4257,IL-12,D,0.53,0.53,0.53,0.53,1
2018-04-03,4257,IL-12,D,0.53,0.53,0.53,0.53,0
2018-04-04,4257,IL-12,D,0.53,0.53,0.53,0.53,0
2018-04-05,4257,IL-12,D,0.53,0.47,0.53,0.47,10
2018-04-06,4257,IL-12,D,0.47,0.47,0.5,0.5,43
2018-04-07,4257,IL-12,D,0.5,0.5,0.5,0.5,0
2018-04-08,4257,IL-12,D,0.5,0.5,0.5,0.5,27
2018-04-09,4257,IL-12,D,0.5,0.5,0.5,0.5,0
2018-04-10,4257,IL-12,D,0.5,0.5,0.5,0.5,0
2018-04-11,4257,IL-12,D,0.5,0.5,0.51,0.51,25
2018-04-12,4257,IL-12,D,0.51,0.51,0.54,0.54,128
2018-04-13,4257,IL-12,D,0.54,0.54,0.63,0.63,56
2018-04-14,4257,IL-12,D,0.63,0.63,0.63,0.63,0
2018-04-15,4257,IL-12,D,0.63,0.63,0.63,0.63,0
2018-04-16,4257,IL-12,D,0.63,0.63,0.63,0.63,0
2018-04-17,4257,IL-12,D,0.63,0.63,0.63,0.63,0
2018-04-18,4257,IL-12,D,0.63,0.63,0.63,0.63,0
2018-04-19,4257,IL-12,D,0.63,0.63,0.63,0.63,0
2018-04-20,4257,IL-12,D,0.63,0.63,0.63,0.63,0
2018-04-21,4257,IL-12,D,0.63,0.63,0.63,0.63,0
2018-04-22,4257,IL-12,D,0.63,0.63,0.63,0.63,0
2018-04-23,4257,IL-12,D,0.63,0.63,0.63,0.63,0
2018-04-24,4257,IL-12,D,0.63,0.63,0.63,0.63,0
2018-04-25,4257,IL-12,D,0.63,0.53,0.63,0.53,3
2018-04-26,4257,IL-12,D,0.53,0.53,0.53,0.53,0
2018-04-27,4257,IL-12,D,0.53,0.53,0.53,0.53,0
2018-04-28,4257,IL-12,D,0.53,0.53,0.53,0.53,0
2018-04-29,4257,IL-12,D,0.53,0.53,0.53,0.53,0
2018-04-30,4257,IL-12,D,0.53,0.53,0.53,0.53,0
2018-05-01,4257,IL-12,D,0.53,0.53,0.59,0.59,10
2018-05-02,4257,IL-12,D,0.59,0.59,0.59,0.59,0
2018-05-03,4257,IL-12,D,0.59,0.59,0.69,0.69,1
2018-05-04,4257,IL-12,D,0.69,0.59,0.69,0.59,1
2018-05-05,4257,IL-12,D,0.59,0.53,0.59,0.53,22
2018-05-06,4257,IL-12,D,0.53,0.53,0.53,0.53,0
2018-05-07,4257,IL-12,D,0.53,0.53,0.53,0.53,0
2018-05-08,4257,IL-12,D,0.53,0.53,0.53,0.53,0
2018-05-09,4257,IL-12,D,0.53,0.53,0.53,0.53,0
2018-05-10,4257,IL-12,D,0.53,0.53,0.53,0.53,0
2018-05-11,4257,IL-12,D,0.53,0.53,0.53,0.53,0
2018-05-12,4257,IL-12,D,0.53,0.53,0.53,0.53,0
2018-05-13,4257,IL-12,D,0.53,0.53,0.53,0.53,0
2018-05-14,4257,IL-12,D,0.53,0.53,0.53,0.53,0
2018-05-15,4257,IL-12,D,0.53,0.53,0.53,0.53,0
2018-05-16,4257,IL-12,D,0.53,0.42,0.53,0.42,53
2018-05-17,4257,IL-12,D,0.42,0.42,0.42,0.42,0
2018-05-18,4257,IL-12,D,0.42,0.42,0.42,0.42,0
2018-05-19,4257,IL-12,D,0.42,0.42,0.42,0.42,0
2018-05-20,4257,IL-12,D,0.42,0.42,0.42,0.42,0
2018-05-21,4257,IL-12,D,0.42,0.42,0.42,0.42,0
2018-05-22,4257,IL-12,D,0.42,0.42,0.42,0.42,0
2018-05-23,4257,IL-12,D,0.42,0.42,0.42,0.42,0
2018-05-24,4257,IL-12,D,0.42,0.42,0.42,0.42,0
2018-05-25,4257,IL-12,D,0.42,0.42,0.42,0.42,0
2018-05-26,4257,IL-12,D,0.42,0.42,0.42,0.42,0
2018-05-27,4257,IL-12,D,0.42,0.42,0.42,0.42,0
2018-05-28,4257,IL-12,D,0.42,0.42,0.42,0.42,0
2018-05-29,4257,IL-12,D,0.42,0.42,0.42,0.42,0
2018-05-30,4257,IL-12,D,0.42,0.42,0.42,0.42,0
2018-05-31,4257,IL-12,D,0.42,0.42,0.42,0.42,0
2018-06-01,4257,IL-12,D,0.42,0.42,0.42,0.42,0
2018-06-02,4257,IL-12,D,0.42,0.42,0.42,0.42,0
2018-06-03,4257,IL-12,D,0.42,0.42,0.42,0.42,1
2018-06-04,4257,IL-12,D,0.42,0.42,0.42,0.42,0
2018-06-05,4257,IL-12,D,0.42,0.42,0.42,0.42,0
2018-06-06,4257,IL-12,D,0.42,0.42,0.42,0.42,0
2018-06-07,4257,IL-12,D,0.42,0.42,0.42,0.42,1
2018-06-08,4257,IL-12,D,0.42,0.42,0.42,0.42,0
2018-06-09,4257,IL-12,D,0.42,0.42,0.42,0.42,0
2018-06-10,4257,IL-12,D,0.42,0.42,0.42,0.42,0
2018-06-11,4257,IL-12,D,0.42,0.42,0.42,0.42,0
2018-06-12,4257,IL-12,D,0.42,0.42,0.42,0.42,0
2018-06-13,4257,IL-12,D,0.42,0.42,0.42,0.42,0
2018-06-14,4257,IL-12,D,0.42,0.42,0.42,0.42,0
2018-06-15,4257,IL-12,D,0.42,0.42,0.42,0.42,0
2018-06-16,4257,IL-12,D,0.42,0.42,0.42,0.42,0
2018-06-17,4257,IL-12,D,0.42,0.42,0.42,0.42,0
2018-06-18,4257,IL-12,D,0.42,0.42,0.42,0.42,0
2018-06-19,4257,IL-12,D,0.42,0.42,0.58,0.58,25
2018-06-20,4257,IL-12,D,0.58,0.58,0.58,0.58,0
2018-06-21,4257,IL-12,D,0.58,0.58,0.58,0.58,0
2018-06-22,4257,IL-12,D,0.58,0.58,0.58,0.58,0
2018-06-23,4257,IL-12,D,0.58,0.58,0.58,0.58,0
2018-06-24,4257,IL-12,D,0.58,0.58,0.58,0.58,0
2018-06-25,4257,IL-12,D,0.58,0.58,0.58,0.58,0
2018-06-26,4257,IL-12,D,0.58,0.58,0.58,0.58,0
2018-06-27,4257,IL-12,D,0.58,0.58,0.58,0.58,0
2018-06-28,4257,IL-12,D,0.58,0.58,0.58,0.58,0
2018-06-29,4257,IL-12,D,0.58,0.57,0.58,0.57,14
2018-06-30,4257,IL-12,D,0.57,0.57,0.57,0.57,0
2018-07-01,4257,IL-12,D,0.57,0.57,0.57,0.57,0
2018-07-02,4257,IL-12,D,0.57,0.42,0.57,0.42,1
2018-07-03,4257,IL-12,D,0.42,0.42,0.42,0.42,0
2018-07-04,4257,IL-12,D,0.42,0.42,0.42,0.42,0
2018-07-05,4257,IL-12,D,0.42,0.42,0.42,0.42,0
2018-07-06,4257,IL-12,D,0.42,0.42,0.42,0.42,0
2018-07-07,4257,IL-12,D,0.42,0.42,0.42,0.42,0
2018-07-08,4257,IL-12,D,0.42,0.42,0.42,0.42,0
2018-07-09,4257,IL-12,D,0.42,0.42,0.42,0.42,0
2018-07-10,4257,IL-12,D,0.42,0.42,0.42,0.42,0
2018-07-11,4257,IL-12,D,0.42,0.42,0.42,0.42,0
2018-07-12,4257,IL-12,D,0.42,0.42,0.42,0.42,0
2018-07-13,4257,IL-12,D,0.42,0.42,0.42,0.42,0
2018-07-14,4257,IL-12,D,0.42,0.42,0.42,0.42,0
2018-07-15,4257,IL-12,D,0.42,0.42,0.42,0.42,0
2018-07-16,4257,IL-12,D,0.42,0.42,0.42,0.42,0
2018-07-17,4257,IL-12,D,0.42,0.42,0.42,0.42,0
2018-07-18,4257,IL-12,D,0.42,0.42,0.42,0.42,0
2018-07-19,4257,IL-12,D,0.42,0.42,0.42,0.42,0
2018-07-20,4257,IL-12,D,0.42,0.42,0.42,0.42,0
2018-07-21,4257,IL-12,D,0.42,0.42,0.42,0.42,0
2018-07-22,4257,IL-12,D,0.42,0.42,0.45,0.42,59
2018-07-23,4257,IL-12,D,0.42,0.42,0.42,0.42,0
2018-07-24,4257,IL-12,D,0.42,0.42,0.42,0.42,0
2018-07-25,4257,IL-12,D,0.42,0.42,0.42,0.42,0
2018-07-26,4257,IL-12,D,0.42,0.42,0.42,0.42,0
2018-07-27,4257,IL-12,D,0.42,0.42,0.42,0.42,0
2018-07-28,4257,IL-12,D,0.42,0.42,0.42,0.42,0
2018-07-29,4257,IL-12,D,0.42,0.42,0.42,0.42,0
2018-07-30,4257,IL-12,D,0.42,0.42,0.42,0.42,0
2018-07-31,4257,IL-12,D,0.42,0.42,0.42,0.42,0
2018-08-01,4257,IL-12,D,0.42,0.42,0.42,0.42,0
2018-08-02,4257,IL-12,D,0.42,0.42,0.42,0.42,0
2018-08-03,4257,IL-12,D,0.42,0.42,0.42,0.42,0
2018-08-04,4257,IL-12,D,0.42,0.42,0.42,0.42,0
2018-08-05,4257,IL-12,D,0.42,0.42,0.42,0.42,0
2018-08-06,4257,IL-12,D,0.42,0.42,0.42,0.42,0
2018-08-07,4257,IL-12,D,0.42,0.42,0.42,0.42,0
2018-08-08,4257,IL-12,D,0.42,0.42,0.42,0.42,0
2018-08-09,4257,IL-12,D,0.42,0.42,0.57,0.57,142
2018-08-10,4257,IL-12,D,0.57,0.57,0.57,0.57,19
2018-08-11,4257,IL-12,D,0.57,0.57,0.58,0.58,44
2018-08-12,4257,IL-12,D,0.58,0.58,0.58,0.58,0
2018-08-13,4257,IL-12,D,0.58,0.58,0.58,0.58,0
2018-08-14,4257,IL-12,D,0.58,0.58,0.58,0.58,0
2018-08-15,4257,IL-12,D,0.58,0.58,0.58,0.58,0
2018-08-16,4257,IL-12,D,0.58,0.53,0.58,0.53,127
2018-08-17,4257,IL-12,D,0.53,0.48,0.53,0.48,207
2018-08-18,4257,IL-12,D,0.48,0.48,0.48,0.48,75
2018-08-19,4257,IL-12,D,0.48,0.48,0.49,0.49,22
2018-08-20,4257,IL-12,D,0.49,0.49,0.49,0.49,6
2018-08-21,4257,IL-12,D,0.49,0.49,0.49,0.49,5
2018-08-22,4257,IL-12,D,0.49,0.44,0.56,0.56,589
2018-08-23,4257,IL-12,D,0.56,0.39,0.56,0.39,186
2018-08-24,4257,IL-12,D,0.39,0.39,0.43,0.43,175
2018-08-25,4257,IL-12,D,0.43,0.43,0.44,0.44,11
2018-08-26,4257,IL-12,D,0.44,0.44,0.46,0.46,2
2018-08-27,4257,IL-12,D,0.46,0.46,0.46,0.46,0
2018-08-28,4257,IL-12,D,0.46,0.46,0.46,0.46,0
2018-08-29,4257,IL-12,D,0.46,0.38,0.53,0.53,14
2018-08-30,4257,IL-12,D,0.53,0.53,0.53,0.53,0
2018-08-31,4257,IL-12,D,0.53,0.53,0.53,0.53,0
2018-09-01,4257,IL-12,D,0.53,0.5,0.53,0.5,10
2018-09-02,4257,IL-12,D,0.5,0.5,0.5,0.5,0
2018-09-03,4257,IL-12,D,0.5,0.5,0.5,0.5,10
2018-09-04,4257,IL-12,D,0.5,0.5,0.5,0.5,0
2018-09-05,4257,IL-12,D,0.5,0.45,0.5,0.45,55
2018-09-06,4257,IL-12,D,0.45,0.45,0.51,0.51,285
2018-09-07,4257,IL-12,D,0.51,0.51,0.53,0.53,43
2018-09-08,4257,IL-12,D,0.53,0.45,0.53,0.53,35
2018-09-09,4257,IL-12,D,0.53,0.46,0.53,0.46,1
2018-09-10,4257,IL-12,D,0.46,0.46,0.51,0.51,24
2018-09-11,4257,IL-12,D,0.51,0.51,0.51,0.51,11
2018-09-12,4257,IL-12,D,0.51,0.51,0.51,0.51,43
2018-09-13,4257,IL-12,D,0.51,0.51,0.51,0.51,0
2018-09-14,4257,IL-12,D,0.51,0.51,0.51,0.51,0
2018-09-15,4257,IL-12,D,0.51,0.51,0.51,0.51,0
2018-09-16,4257,IL-12,D,0.51,0.5,0.51,0.51,26
2018-09-17,4257,IL-12,D,0.51,0.5,0.51,0.5,1
2018-09-18,4257,IL-12,D,0.5,0.48,0.5,0.48,11
2018-09-19,4257,IL-12,D,0.48,0.48,0.48,0.48,10
2018-09-20,4257,IL-12,D,0.48,0.48,0.49,0.49,20
2018-09-21,4257,IL-12,D,0.49,0.48,0.5,0.48,907
2018-09-22,4257,IL-12,D,0.48,0.48,0.48,0.48,0
2018-09-23,4257,IL-12,D,0.48,0.48,0.49,0.49,20
2018-09-24,4257,IL-12,D,0.49,0.49,0.49,0.49,0
2018-09-25,4257,IL-12,D,0.49,0.48,0.49,0.48,15
2018-09-26,4257,IL-12,D,0.48,0.45,0.49,0.45,32
2018-09-27,4257,IL-12,D,0.45,0.45,0.49,0.49,10
2018-09-28,4257,IL-12,D,0.49,0.44,0.49,0.44,4
2018-09-29,4257,IL-12,D,0.44,0.44,0.44,0.44,0
2018-09-30,4257,IL-12,D,0.44,0.44,0.44,0.44,0
2018-10-01,4257,IL-12,D,0.44,0.44,0.44,0.44,8
2018-10-02,4257,IL-12,D,0.44,0.44,0.44,0.44,0
2018-10-03,4257,IL-12,D,0.44,0.44,0.44,0.44,0
2018-10-04,4257,IL-12,D,0.44,0.44,0.44,0.44,0
2018-10-05,4257,IL-12,D,0.44,0.37,0.44,0.37,63
2018-10-06,4257,IL-12,D,0.37,0.37,0.37,0.37,0
2018-10-07,4257,IL-12,D,0.37,0.37,0.37,0.37,230
2018-10-08,4257,IL-12,D,0.37,0.37,0.37,0.37,0
2018-10-09,4257,IL-12,D,0.37,0.37,0.37,0.37,0
2018-10-10,4257,IL-12,D,0.37,0.37,0.37,0.37,0
2018-10-11,4257,IL-12,D,0.37,0.37,0.37,0.37,0
2018-10-12,4257,IL-12,D,0.37,0.37,0.37,0.37,0
2018-10-13,4257,IL-12,D,0.37,0.37,0.47,0.47,204
2018-10-14,4257,IL-12,D,0.47,0.35,0.51,0.35,13
2018-10-15,4257,IL-12,D,0.35,0.35,0.56,0.56,187
2018-10-16,4257,IL-12,D,0.56,0.4,0.56,0.4,1
2018-10-17,4257,IL-12,D,0.4,0.4,0.57,0.4,105
2018-10-18,4257,IL-12,D,0.4,0.35,0.4,0.4,130
2018-10-19,4257,IL-12,D,0.4,0.36,0.4,0.36,70
2018-10-20,4257,IL-12,D,0.36,0.34,0.36,0.34,322
2018-10-21,4257,IL-12,D,0.34,0.26,0.37,0.26,543
2018-10-22,4257,IL-12,D,0.26,0.19,0.29,0.19,129
2018-10-23,4257,IL-12,D,0.19,0.18,0.26,0.26,201
2018-10-24,4257,IL-12,D,0.26,0.26,0.26,0.26,0
2018-10-25,4257,IL-12,D,0.26,0.16,0.27,0.27,85
2018-10-26,4257,IL-12,D,0.27,0.27,0.27,0.27,2
2018-10-27,4257,IL-12,D,0.27,0.17,0.27,0.17,13
2018-10-28,4257,IL-12,D,0.17,0.17,0.17,0.17,0
2018-10-29,4257,IL-12,D,0.17,0.17,0.18,0.18,9
2018-10-30,4257,IL-12,D,0.18,0.18,0.18,0.18,0
2018-10-31,4257,IL-12,D,0.18,0.18,0.18,0.18,0
2018-11-01,4257,IL-12,D,0.18,0.18,0.25,0.25,55
2018-11-02,4257,IL-12,D,0.25,0.19,0.25,0.19,4
2018-11-03,4257,IL-12,D,0.19,0.17,0.22,0.17,160
2018-11-04,4257,IL-12,D,0.17,0.15,0.25,0.25,215
2018-11-05,4257,IL-12,D,0.25,0.14,0.25,0.24,141
2018-11-06,4257,IL-12,D,0.24,0.07,0.37,0.37,233
2018-11-07,4257,IL-12,D,0.37,0.01,0.37,0.01,132
2018-03-27,4257,IL-12,R,0.42,0.06,0.58,0.34,2378
2018-03-28,4257,IL-12,R,0.34,0.34,0.34,0.34,0
2018-03-29,4257,IL-12,R,0.34,0.34,0.98,0.55,1438
2018-03-30,4257,IL-12,R,0.55,0.51,0.55,0.51,24
2018-03-31,4257,IL-12,R,0.51,0.51,0.51,0.51,0
2018-04-01,4257,IL-12,R,0.51,0.51,0.51,0.51,0
2018-04-02,4257,IL-12,R,0.51,0.51,0.51,0.51,0
2018-04-03,4257,IL-12,R,0.51,0.51,0.51,0.51,0
2018-04-04,4257,IL-12,R,0.51,0.51,0.51,0.51,0
2018-04-05,4257,IL-12,R,0.51,0.45,0.51,0.45,10
2018-04-06,4257,IL-12,R,0.45,0.45,0.47,0.47,2
2018-04-07,4257,IL-12,R,0.47,0.47,0.47,0.47,0
2018-04-08,4257,IL-12,R,0.47,0.47,0.47,0.47,0
2018-04-09,4257,IL-12,R,0.47,0.47,0.47,0.47,0
2018-04-10,4257,IL-12,R,0.47,0.47,0.47,0.47,0
2018-04-11,4257,IL-12,R,0.47,0.47,0.47,0.47,0
2018-04-12,4257,IL-12,R,0.47,0.47,0.47,0.47,0
2018-04-13,4257,IL-12,R,0.47,0.47,0.47,0.47,0
2018-04-14,4257,IL-12,R,0.47,0.41,0.47,0.43,78
2018-04-15,4257,IL-12,R,0.43,0.43,0.43,0.43,0
2018-04-16,4257,IL-12,R,0.43,0.43,0.43,0.43,0
2018-04-17,4257,IL-12,R,0.43,0.43,0.43,0.43,0
2018-04-18,4257,IL-12,R,0.43,0.43,0.43,0.43,0
2018-04-19,4257,IL-12,R,0.43,0.43,0.45,0.45,10
2018-04-20,4257,IL-12,R,0.45,0.45,0.45,0.45,0
2018-04-21,4257,IL-12,R,0.45,0.45,0.45,0.45,0
2018-04-22,4257,IL-12,R,0.45,0.45,0.45,0.45,0
2018-04-23,4257,IL-12,R,0.45,0.45,0.45,0.45,0
2018-04-24,4257,IL-12,R,0.45,0.36,0.45,0.36,10
2018-04-25,4257,IL-12,R,0.36,0.35,0.36,0.35,556
2018-04-26,4257,IL-12,R,0.35,0.35,0.35,0.35,25
2018-04-27,4257,IL-12,R,0.35,0.35,0.35,0.35,20
2018-04-28,4257,IL-12,R,0.35,0.35,0.35,0.35,0
2018-04-29,4257,IL-12,R,0.35,0.28,0.35,0.28,2
2018-04-30,4257,IL-12,R,0.28,0.28,0.28,0.28,0
2018-05-01,4257,IL-12,R,0.28,0.28,0.28,0.28,0
2018-05-02,4257,IL-12,R,0.28,0.28,0.28,0.28,0
2018-05-03,4257,IL-12,R,0.28,0.28,0.28,0.28,0
2018-05-04,4257,IL-12,R,0.28,0.28,0.35,0.35,322
2018-05-05,4257,IL-12,R,0.35,0.35,0.35,0.35,0
2018-05-06,4257,IL-12,R,0.35,0.35,0.35,0.35,0
2018-05-07,4257,IL-12,R,0.35,0.35,0.35,0.35,0
2018-05-08,4257,IL-12,R,0.35,0.34,0.35,0.34,50
2018-05-09,4257,IL-12,R,0.34,0.34,0.34,0.34,0
2018-05-10,4257,IL-12,R,0.34,0.34,0.34,0.34,0
2018-05-11,4257,IL-12,R,0.34,0.34,0.34,0.34,0
2018-05-12,4257,IL-12,R,0.34,0.34,0.34,0.34,0
