date,race,method,prob,pred,winner,hit,brier
2018-10-29,KY-06,market,0.39,FALSE,FALSE,TRUE,0.1521
2018-10-29,KY-06,model,0.5253,TRUE,FALSE,FALSE,0.2759
2018-10-29,MA-S1,market,0.96,TRUE,TRUE,TRUE,0.0016
2018-10-29,MA-S1,model,0.9982,TRUE,TRUE,TRUE,0
2018-10-29,MD-06,market,0.95,TRUE,TRUE,TRUE,0.0025
2018-10-29,MD-06,model,0.9938,TRUE,TRUE,TRUE,0
2018-10-29,ME-02,market,0.5,FALSE,TRUE,FALSE,0.25
2018-10-29,ME-02,model,0.6282,TRUE,TRUE,TRUE,0.1382
2018-10-29,ME-S1,market,0.98,TRUE,TRUE,TRUE,4e-4
2018-10-29,ME-S1,model,0.9972,TRUE,TRUE,TRUE,0
2018-10-29,MI-08,market,0.53,TRUE,TRUE,TRUE,0.2209
2018-10-29,MI-08,model,0.5059,TRUE,TRUE,TRUE,0.2441
2018-10-29,MI-11,market,0.76,TRUE,TRUE,TRUE,0.0576
2018-10-29,MI-11,model,0.7933,TRUE,TRUE,TRUE,0.0427
2018-10-29,MI-S1,market,0.82,TRUE,TRUE,TRUE,0.0324
2018-10-29,MI-S1,model,0.9755,TRUE,TRUE,TRUE,6e-4
2018-10-29,MN-01,market,0.52,TRUE,FALSE,FALSE,0.2704
2018-10-29,MN-01,model,0.549,TRUE,FALSE,FALSE,0.3014
2018-10-29,MN-02,market,0.78,TRUE,TRUE,TRUE,0.0484
2018-10-29,MN-02,model,0.8579,TRUE,TRUE,TRUE,0.0202
2018-10-29,MN-03,market,0.86,TRUE,TRUE,TRUE,0.0196
2018-10-29,MN-03,model,0.8417,TRUE,TRUE,TRUE,0.0251
2018-10-29,MN-07,market,0.81,TRUE,TRUE,TRUE,0.0361
2018-10-29,MN-07,model,0.9303,TRUE,TRUE,TRUE,0.0049
2018-10-29,MN-08,market,0.14,FALSE,FALSE,TRUE,0.0196
2018-10-29,MN-08,model,0.2031,FALSE,FALSE,TRUE,0.0412
2018-10-29,MN-S1,market,0.86,TRUE,TRUE,TRUE,0.0196
2018-10-29,MN-S1,model,0.997,TRUE,TRUE,TRUE,0
2018-10-29,MO-S1,market,0.35,FALSE,FALSE,TRUE,0.1225
2018-10-29,MO-S1,model,0.5842,TRUE,FALSE,FALSE,0.3413
2018-10-29,MS-03,market,0.06,FALSE,FALSE,TRUE,0.0036
2018-10-29,MS-03,model,0.0039,FALSE,FALSE,TRUE,0
2018-10-29,MS-S1,market,0.07,FALSE,FALSE,TRUE,0.0049
2018-10-29,MS-S1,model,0.0052,FALSE,FALSE,TRUE,0
2018-10-29,MT-S1,market,0.69,TRUE,TRUE,TRUE,0.0961
2018-10-29,MT-S1,model,0.8508,TRUE,TRUE,TRUE,0.0223
2018-10-29,NC-13,market,0.23,FALSE,FALSE,TRUE,0.0529
2018-10-29,NC-13,model,0.3388,FALSE,FALSE,TRUE,0.1148
2018-10-29,ND-S1,market,0.16,FALSE,FALSE,TRUE,0.0256
2018-10-29,ND-S1,model,0.3209,FALSE,FALSE,TRUE,0.103
2018-10-29,NE-02,market,0.19999999999999996,FALSE,FALSE,TRUE,0.04
2018-10-29,NE-02,model,0.4152,FALSE,FALSE,TRUE,0.1724
2018-10-29,NE-S1,market,0.040000000000000036,FALSE,FALSE,TRUE,0.0016
2018-10-29,NE-S1,model,0.0348,FALSE,FALSE,TRUE,0.0012
2018-10-29,NH-01,market,0.86,TRUE,TRUE,TRUE,0.0196
2018-10-29,NH-01,model,0.8983,TRUE,TRUE,TRUE,0.0103
2018-10-29,NJ-02,market,0.95,TRUE,TRUE,TRUE,0.0025
2018-10-29,NJ-02,model,0.9782,TRUE,TRUE,TRUE,5e-4
2018-10-29,NJ-03,market,0.53,TRUE,TRUE,TRUE,0.2209
2018-10-29,NJ-03,model,0.5633,TRUE,TRUE,TRUE,0.1907
2018-10-29,NJ-07,market,0.63,TRUE,TRUE,TRUE,0.1369
2018-10-29,NJ-07,model,0.641,TRUE,TRUE,TRUE,0.1289
2018-10-29,NJ-11,market,0.84,TRUE,TRUE,TRUE,0.0256
2018-10-29,NJ-11,model,0.8529,TRUE,TRUE,TRUE,0.0216
2018-10-29,NJ-S1,market,0.77,TRUE,TRUE,TRUE,0.0529
2018-10-29,NJ-S1,model,0.8999,TRUE,TRUE,TRUE,0.01
2018-10-29,NM-02,market,0.48,FALSE,TRUE,FALSE,0.2704
2018-10-29,NM-02,model,0.4776,FALSE,TRUE,FALSE,0.2729
2018-10-29,NM-S1,market,0.93,TRUE,TRUE,TRUE,0.0049
2018-10-29,NM-S1,model,0.9904,TRUE,TRUE,TRUE,1e-4
2018-10-29,NV-03,market,0.68,TRUE,TRUE,TRUE,0.1024
2018-10-29,NV-03,model,0.7449,TRUE,TRUE,TRUE,0.0651
2018-10-29,NV-04,market,0.71,TRUE,TRUE,TRUE,0.0841
2018-10-29,NV-04,model,0.8267,TRUE,TRUE,TRUE,0.03
2018-10-29,NV-S1,market,0.49,FALSE,TRUE,FALSE,0.2601
2018-10-29,NV-S1,model,0.406,FALSE,TRUE,FALSE,0.3528
2018-10-29,NY-01,market,0.17,FALSE,FALSE,TRUE,0.0289
2018-10-29,NY-01,model,0.1471,FALSE,FALSE,TRUE,0.0216
2018-10-29,NY-09,market,0.95,TRUE,TRUE,TRUE,0.0025
2018-10-29,NY-09,model,1,TRUE,TRUE,TRUE,0
2018-10-29,NY-11,market,0.44,FALSE,TRUE,FALSE,0.3136
2018-10-29,NY-11,model,0.2536,FALSE,TRUE,FALSE,0.5571
2018-10-29,NY-14,market,0.95,TRUE,TRUE,TRUE,0.0025
2018-10-29,NY-14,model,1,TRUE,TRUE,TRUE,0
2018-10-29,NY-19,market,0.54,TRUE,TRUE,TRUE,0.2116
2018-10-29,NY-19,model,0.569,TRUE,TRUE,TRUE,0.1858
2018-10-29,NY-22,market,0.53,TRUE,TRUE,TRUE,0.2209
2018-10-29,NY-22,model,0.5751,TRUE,TRUE,TRUE,0.1805
2018-10-29,NY-27,market,0.4,FALSE,FALSE,TRUE,0.16
2018-10-29,NY-27,model,0.3013,FALSE,FALSE,TRUE,0.0908
2018-10-29,OH-01,market,0.15000000000000002,FALSE,FALSE,TRUE,0.0225
2018-10-29,OH-01,model,0.1839,FALSE,FALSE,TRUE,0.0338
2018-10-29,OH-12,market,0.27,FALSE,FALSE,TRUE,0.0729
2018-10-29,OH-12,model,0.3582,FALSE,FALSE,TRUE,0.1283
2018-10-29,OH-S1,market,0.89,TRUE,TRUE,TRUE,0.0121
2018-10-29,OH-S1,model,0.9698,TRUE,TRUE,TRUE,9e-4
2018-10-29,PA-06,market,0.95,TRUE,TRUE,TRUE,0.0025
2018-10-29,PA-06,model,0.9894,TRUE,TRUE,TRUE,1e-4
2018-10-29,PA-09,market,0.07,FALSE,FALSE,TRUE,0.0049
2018-10-29,PA-09,model,0.0063,FALSE,FALSE,TRUE,0
2018-10-29,PA-15,market,0.020000000000000018,FALSE,FALSE,TRUE,4e-4
2018-10-29,PA-15,model,0,FALSE,FALSE,TRUE,0
2018-10-29,PA-17,market,0.88,TRUE,TRUE,TRUE,0.0144
2018-10-29,PA-17,model,0.9527,TRUE,TRUE,TRUE,0.0022
2018-10-29,PA-S1,market,0.92,TRUE,TRUE,TRUE,0.0064
2018-10-29,PA-S1,model,0.9786,TRUE,TRUE,TRUE,5e-4
2018-10-29,SC-04,market,0.05,FALSE,FALSE,TRUE,0.0025
2018-10-29,SC-04,model,2e-4,FALSE,FALSE,TRUE,0
2018-10-29,TN-S1,market,0.2,FALSE,FALSE,TRUE,0.04
2018-10-29,TN-S1,model,0.2383,FALSE,FALSE,TRUE,0.0568
2018-10-29,TX-05,market,0.030000000000000027,FALSE,FALSE,TRUE,9e-4
2018-10-29,TX-05,model,6e-4,FALSE,FALSE,TRUE,0
2018-10-29,TX-06,market,0.05,FALSE,FALSE,TRUE,0.0025
2018-10-29,TX-06,model,0.0617,FALSE,FALSE,TRUE,0.0038
2018-10-29,TX-07,market,0.43000000000000005,FALSE,TRUE,FALSE,0.3249
2018-10-29,TX-07,model,0.5312,TRUE,TRUE,TRUE,0.2198
2018-10-29,TX-21,market,0.15000000000000002,FALSE,FALSE,TRUE,0.0225
2018-10-29,TX-21,model,0.1497,FALSE,FALSE,TRUE,0.0224
2018-10-29,TX-23,market,0.18000000000000005,FALSE,FALSE,TRUE,0.0324
2018-10-29,TX-23,model,0.2328,FALSE,FALSE,TRUE,0.0542
2018-10-29,TX-29,market,0.95,TRUE,TRUE,TRUE,0.0025
2018-10-29,TX-29,model,1,TRUE,TRUE,TRUE,0
2018-10-29,TX-32,market,0.4,FALSE,TRUE,FALSE,0.36
2018-10-29,TX-32,model,0.314,FALSE,TRUE,FALSE,0.4706
2018-10-29,TX-S1,market,0.18999999999999995,FALSE,FALSE,TRUE,0.0361
2018-10-29,TX-S1,model,0.2126,FALSE,FALSE,TRUE,0.0452
2018-10-29,VA-02,market,0.28,FALSE,TRUE,FALSE,0.5184
2018-10-29,VA-02,model,0.3092,FALSE,TRUE,FALSE,0.4772
2018-10-29,VA-05,market,0.4,FALSE,FALSE,TRUE,0.16
2018-10-29,VA-05,model,0.4743,FALSE,FALSE,TRUE,0.225
2018-10-29,VA-06,market,0.05,FALSE,FALSE,TRUE,0.0025
2018-10-29,VA-06,model,0.0053,FALSE,FALSE,TRUE,0
2018-10-29,VA-07,market,0.42000000000000004,FALSE,TRUE,FALSE,0.3364
2018-10-29,VA-07,model,0.4805,FALSE,TRUE,FALSE,0.2699
2018-10-29,VA-10,market,0.84,TRUE,TRUE,TRUE,0.0256
2018-10-29,VA-10,model,0.8878,TRUE,TRUE,TRUE,0.0126
2018-10-29,VA-S1,market,0.95,TRUE,TRUE,TRUE,0.0025
2018-10-29,VA-S1,model,0.9883,TRUE,TRUE,TRUE,1e-4
2018-10-29,VT-S1,market,0.99,TRUE,TRUE,TRUE,1e-4
2018-10-29,VT-S1,model,1,TRUE,TRUE,TRUE,0
2018-10-29,WA-08,market,0.43,FALSE,TRUE,FALSE,0.3249
2018-10-29,WA-08,model,0.5171,TRUE,TRUE,TRUE,0.2332
2018-10-29,WI-01,market,0.21,FALSE,FALSE,TRUE,0.0441
2018-10-29,WI-01,model,0.2324,FALSE,FALSE,TRUE,0.054
2018-10-29,WI-S1,market,0.91,TRUE,TRUE,TRUE,0.0081
2018-10-29,WI-S1,model,0.9777,TRUE,TRUE,TRUE,5e-4
2018-10-29,WV-03,market,0.29,FALSE,FALSE,TRUE,0.0841
2018-10-29,WV-03,model,0.1225,FALSE,FALSE,TRUE,0.015
2018-10-29,WV-S1,market,0.77,TRUE,TRUE,TRUE,0.0529
2018-10-29,WV-S1,model,0.8941,TRUE,TRUE,TRUE,0.0112
2018-10-30,AZ-02,market,0.9,TRUE,TRUE,TRUE,0.01
2018-10-30,AZ-02,model,0.9654,TRUE,TRUE,TRUE,0.0012
2018-10-30,AZ-S1,market,0.52,TRUE,TRUE,TRUE,0.2304
2018-10-30,AZ-S1,model,0.6442,TRUE,TRUE,TRUE,0.1266
2018-10-30,CA-10,market,0.51,TRUE,TRUE,TRUE,0.2401
2018-10-30,CA-10,model,0.7777,TRUE,TRUE,TRUE,0.0494
2018-10-30,CA-12,market,0.99,TRUE,TRUE,TRUE,1e-4
2018-10-30,CA-12,model,1,TRUE,TRUE,TRUE,0
2018-10-30,CA-21,market,0.10999999999999999,FALSE,TRUE,FALSE,0.7921
2018-10-30,CA-21,model,0.2066,FALSE,TRUE,FALSE,0.6295
2018-10-30,CA-22,market,0.13,FALSE,FALSE,TRUE,0.0169
2018-10-30,CA-22,model,0.0482,FALSE,FALSE,TRUE,0.0023
2018-10-30,CA-25,market,0.45999999999999996,FALSE,TRUE,FALSE,0.2916
2018-10-30,CA-25,model,0.6436,TRUE,TRUE,TRUE,0.127
2018-10-30,CA-39,market,0.5,FALSE,TRUE,FALSE,0.25
2018-10-30,CA-39,model,0.5854,TRUE,TRUE,TRUE,0.1719
2018-10-30,CA-45,market,0.56,TRUE,TRUE,TRUE,0.1936
2018-10-30,CA-45,model,0.664,TRUE,TRUE,TRUE,0.1129
2018-10-30,CA-48,market,0.53,TRUE,TRUE,TRUE,0.2209
2018-10-30,CA-48,model,0.6441,TRUE,TRUE,TRUE,0.1267
2018-10-30,CA-49,market,0.83,TRUE,TRUE,TRUE,0.0289
2018-10-30,CA-49,model,0.9772,TRUE,TRUE,TRUE,5e-4
2018-10-30,CA-50,market,0.31000000000000005,FALSE,FALSE,TRUE,0.0961
2018-10-30,CA-50,model,0.2276,FALSE,FALSE,TRUE,0.0518
2018-10-30,CA-S1,market,0.95,TRUE,TRUE,TRUE,0.0025
2018-10-30,CA-S1,model,1,TRUE,TRUE,TRUE,0
2018-10-30,CO-03,market,0.14,FALSE,FALSE,TRUE,0.0196
2018-10-30,CO-03,model,0.1757,FALSE,FALSE,TRUE,0.0309
2018-10-30,CO-05,market,0.030000000000000027,FALSE,FALSE,TRUE,9e-4
2018-10-30,CO-05,model,0.0221,FALSE,FALSE,TRUE,5e-4
2018-10-30,CO-06,market,0.84,TRUE,TRUE,TRUE,0.0256
2018-10-30,CO-06,model,0.8819,TRUE,TRUE,TRUE,0.0139
2018-10-30,CT-05,market,0.95,TRUE,TRUE,TRUE,0.0025
2018-10-30,CT-05,model,0.9718,TRUE,TRUE,TRUE,8e-4
2018-10-30,FL-15,market,0.45,FALSE,FALSE,TRUE,0.2025
2018-10-30,FL-15,model,0.4313,FALSE,FALSE,TRUE,0.186
2018-10-30,FL-17,market,0.05,FALSE,FALSE,TRUE,0.0025
2018-10-30,FL-17,model,0.0019,FALSE,FALSE,TRUE,0
2018-10-30,FL-26,market,0.52,TRUE,TRUE,TRUE,0.2304
2018-10-30,FL-26,model,0.5598,TRUE,TRUE,TRUE,0.1938
2018-10-30,FL-27,market,0.6599999999999999,TRUE,TRUE,TRUE,0.1156
2018-10-30,FL-27,model,0.8426,TRUE,TRUE,TRUE,0.0248
2018-10-30,FL-S1,market,0.57,TRUE,FALSE,FALSE,0.3249
2018-10-30,FL-S1,model,0.7005,TRUE,FALSE,FALSE,0.4907
2018-10-30,GA-06,market,0.2,FALSE,TRUE,FALSE,0.64
2018-10-30,GA-06,model,0.2624,FALSE,TRUE,FALSE,0.5441
2018-10-30,GA-07,market,0.22,FALSE,FALSE,TRUE,0.0484
2018-10-30,GA-07,model,0.1388,FALSE,FALSE,TRUE,0.0193
2018-10-30,IA-01,market,0.8,TRUE,TRUE,TRUE,0.04
2018-10-30,IA-01,model,0.9499,TRUE,TRUE,TRUE,0.0025
2018-10-30,IA-03,market,0.66,TRUE,TRUE,TRUE,0.1156
2018-10-30,IA-03,model,0.6984,TRUE,TRUE,TRUE,0.091
2018-10-30,IL-06,market,0.63,TRUE,TRUE,TRUE,0.1369
2018-10-30,IL-06,model,0.4951,FALSE,TRUE,FALSE,0.2549
2018-10-30,IL-12,market,0.18,FALSE,FALSE,TRUE,0.0324
2018-10-30,IL-12,model,0.2918,FALSE,FALSE,TRUE,0.0851
2018-10-30,IL-13,market,0.31999999999999995,FALSE,FALSE,TRUE,0.1024
2018-10-30,IL-13,model,0.2941,FALSE,FALSE,TRUE,0.0865
2018-10-30,IN-S1,market,0.43,FALSE,FALSE,TRUE,0.1849
2018-10-30,IN-S1,model,0.6725,TRUE,FALSE,FALSE,0.4523
2018-10-30,KS-02,market,0.43000000000000005,FALSE,FALSE,TRUE,0.1849
2018-10-30,KS-02,model,0.624,TRUE,FALSE,FALSE,0.3894
2018-10-30,KS-03,market,0.8200000000000001,TRUE,TRUE,TRUE,0.0324
2018-10-30,KS-03,model,0.8492,TRUE,TRUE,TRUE,0.0227
2018-10-30,KY-06,market,0.36,FALSE,FALSE,TRUE,0.1296
2018-10-30,KY-06,model,0.5234,TRUE,FALSE,FALSE,0.2739
2018-10-30,MA-S1,market,0.96,TRUE,TRUE,TRUE,0.0016
2018-10-30,MA-S1,model,0.9983,TRUE,TRUE,TRUE,0
2018-10-30,MD-06,market,0.95,TRUE,TRUE,TRUE,0.0025
2018-10-30,MD-06,model,0.993,TRUE,TRUE,TRUE,0
2018-10-30,ME-02,market,0.55,TRUE,TRUE,TRUE,0.2025
2018-10-30,ME-02,model,0.6255,TRUE,TRUE,TRUE,0.1403
2018-10-30,ME-S1,market,0.98,TRUE,TRUE,TRUE,4e-4
2018-10-30,ME-S1,model,0.9973,TRUE,TRUE,TRUE,0
2018-10-30,MI-07,market,0.21999999999999997,FALSE,FALSE,TRUE,0.0484
2018-10-30,MI-07,model,0.4188,FALSE,FALSE,TRUE,0.1754
2018-10-30,MI-08,market,0.52,TRUE,TRUE,TRUE,0.2304
2018-10-30,MI-08,model,0.5095,TRUE,TRUE,TRUE,0.2406
2018-10-30,MI-11,market,0.7,TRUE,TRUE,TRUE,0.09
2018-10-30,MI-11,model,0.7831,TRUE,TRUE,TRUE,0.047
2018-10-30,MI-S1,market,0.83,TRUE,TRUE,TRUE,0.0289
2018-10-30,MI-S1,model,0.976,TRUE,TRUE,TRUE,6e-4
2018-10-30,MN-01,market,0.52,TRUE,FALSE,FALSE,0.2704
2018-10-30,MN-01,model,0.5473,TRUE,FALSE,FALSE,0.2995
2018-10-30,MN-02,market,0.71,TRUE,TRUE,TRUE,0.0841
2018-10-30,MN-02,model,0.8604,TRUE,TRUE,TRUE,0.0195
2018-10-30,MN-03,market,0.85,TRUE,TRUE,TRUE,0.0225
2018-10-30,MN-03,model,0.8434,TRUE,TRUE,TRUE,0.0245
2018-10-30,MN-07,market,0.81,TRUE,TRUE,TRUE,0.0361
2018-10-30,MN-07,model,0.9283,TRUE,TRUE,TRUE,0.0051
2018-10-30,MN-08,market,0.18,FALSE,FALSE,TRUE,0.0324
2018-10-30,MN-08,model,0.2012,FALSE,FALSE,TRUE,0.0405
2018-10-30,MN-S1,market,0.86,TRUE,TRUE,TRUE,0.0196
2018-10-30,MN-S1,model,0.9973,TRUE,TRUE,TRUE,0
2018-10-30,MO-S1,market,0.38,FALSE,FALSE,TRUE,0.1444
2018-10-30,MO-S1,model,0.6032,TRUE,FALSE,FALSE,0.3639
2018-10-30,MS-03,market,0.06,FALSE,FALSE,TRUE,0.0036
2018-10-30,MS-03,model,0.0037,FALSE,FALSE,TRUE,0
2018-10-30,MS-S1,market,0.09,FALSE,FALSE,TRUE,0.0081
2018-10-30,MS-S1,model,0.005,FALSE,FALSE,TRUE,0
2018-10-30,MT-S1,market,0.69,TRUE,TRUE,TRUE,0.0961
2018-10-30,MT-S1,model,0.8501,TRUE,TRUE,TRUE,0.0225
2018-10-30,NC-13,market,0.28,FALSE,FALSE,TRUE,0.0784
2018-10-30,NC-13,model,0.3355,FALSE,FALSE,TRUE,0.1126
2018-10-30,ND-S1,market,0.15,FALSE,FALSE,TRUE,0.0225
2018-10-30,ND-S1,model,0.261,FALSE,FALSE,TRUE,0.0681
2018-10-30,NE-02,market,0.22999999999999998,FALSE,FALSE,TRUE,0.0529
2018-10-30,NE-02,model,0.4208,FALSE,FALSE,TRUE,0.1771
2018-10-30,NE-S1,market,0.030000000000000027,FALSE,FALSE,TRUE,9e-4
2018-10-30,NE-S1,model,0.024,FALSE,FALSE,TRUE,6e-4
2018-10-30,NH-01,market,0.93,TRUE,TRUE,TRUE,0.0049
2018-10-30,NH-01,model,0.8997,TRUE,TRUE,TRUE,0.0101
2018-10-30,NJ-02,market,0.95,TRUE,TRUE,TRUE,0.0025
2018-10-30,NJ-02,model,0.9788,TRUE,TRUE,TRUE,4e-4
2018-10-30,NJ-03,market,0.56,TRUE,TRUE,TRUE,0.1936
2018-10-30,NJ-03,model,0.5614,TRUE,TRUE,TRUE,0.1924
2018-10-30,NJ-07,market,0.64,TRUE,TRUE,TRUE,0.1296
2018-10-30,NJ-07,model,0.7859,TRUE,TRUE,TRUE,0.0458
2018-10-30,NJ-11,market,0.84,TRUE,TRUE,TRUE,0.0256
2018-10-30,NJ-11,model,0.8497,TRUE,TRUE,TRUE,0.0226
2018-10-30,NJ-S1,market,0.75,TRUE,TRUE,TRUE,0.0625
2018-10-30,NJ-S1,model,0.9017,TRUE,TRUE,TRUE,0.0097
2018-10-30,NM-02,market,0.49,FALSE,TRUE,FALSE,0.2601
2018-10-30,NM-02,model,0.4755,FALSE,TRUE,FALSE,0.2751
2018-10-30,NM-S1,market,0.93,TRUE,TRUE,TRUE,0.0049
2018-10-30,NM-S1,model,0.9888,TRUE,TRUE,TRUE,1e-4
2018-10-30,NV-03,market,0.68,TRUE,TRUE,TRUE,0.1024
2018-10-30,NV-03,model,0.7481,TRUE,TRUE,TRUE,0.0635
2018-10-30,NV-04,market,0.77,TRUE,TRUE,TRUE,0.0529
2018-10-30,NV-04,model,0.8306,TRUE,TRUE,TRUE,0.0287
2018-10-30,NV-S1,market,0.52,TRUE,TRUE,TRUE,0.2304
2018-10-30,NV-S1,model,0.4187,FALSE,TRUE,FALSE,0.3379
2018-10-30,NY-01,market,0.09,FALSE,FALSE,TRUE,0.0081
2018-10-30,NY-01,model,0.071,FALSE,FALSE,TRUE,0.005
2018-10-30,NY-09,market,0.95,TRUE,TRUE,TRUE,0.0025
2018-10-30,NY-09,model,1,TRUE,TRUE,TRUE,0
2018-10-30,NY-11,market,0.26,FALSE,TRUE,FALSE,0.5476
2018-10-30,NY-11,model,0.249,FALSE,TRUE,FALSE,0.564
2018-10-30,NY-14,market,0.95,TRUE,TRUE,TRUE,0.0025
2018-10-30,NY-14,model,1,TRUE,TRUE,TRUE,0
2018-10-30,NY-19,market,0.63,TRUE,TRUE,TRUE,0.1369
2018-10-30,NY-19,model,0.6515,TRUE,TRUE,TRUE,0.1215
2018-10-30,NY-22,market,0.53,TRUE,TRUE,TRUE,0.2209
2018-10-30,NY-22,model,0.5739,TRUE,TRUE,TRUE,0.1816
2018-10-30,NY-27,market,0.35,FALSE,FALSE,TRUE,0.1225
2018-10-30,NY-27,model,0.3016,FALSE,FALSE,TRUE,0.091
2018-10-30,OH-01,market,0.15000000000000002,FALSE,FALSE,TRUE,0.0225
2018-10-30,OH-01,model,0.1795,FALSE,FALSE,TRUE,0.0322
2018-10-30,OH-12,market,0.35,FALSE,FALSE,TRUE,0.1225
2018-10-30,OH-12,model,0.3495,FALSE,FALSE,TRUE,0.1222
2018-10-30,OH-S1,market,0.88,TRUE,TRUE,TRUE,0.0144
2018-10-30,OH-S1,model,0.9547,TRUE,TRUE,TRUE,0.0021
2018-10-30,PA-06,market,0.95,TRUE,TRUE,TRUE,0.0025
2018-10-30,PA-06,model,0.99,TRUE,TRUE,TRUE,1e-4
2018-10-30,PA-09,market,0.05,FALSE,FALSE,TRUE,0.0025
2018-10-30,PA-09,model,0.0025,FALSE,FALSE,TRUE,0
2018-10-30,PA-15,market,0.020000000000000018,FALSE,FALSE,TRUE,4e-4
2018-10-30,PA-15,model,0,FALSE,FALSE,TRUE,0
2018-10-30,PA-17,market,0.88,TRUE,TRUE,TRUE,0.0144
2018-10-30,PA-17,model,0.9565,TRUE,TRUE,TRUE,0.0019
2018-10-30,PA-S1,market,0.91,TRUE,TRUE,TRUE,0.0081
2018-10-30,PA-S1,model,0.98,TRUE,TRUE,TRUE,4e-4
2018-10-30,SC-04,market,0.05,FALSE,FALSE,TRUE,0.0025
2018-10-30,SC-04,model,1e-4,FALSE,FALSE,TRUE,0
2018-10-30,TN-S1,market,0.17,FALSE,FALSE,TRUE,0.0289
2018-10-30,TN-S1,model,0.1858,FALSE,FALSE,TRUE,0.0345
2018-10-30,TX-05,market,0.030000000000000027,FALSE,FALSE,TRUE,9e-4
2018-10-30,TX-05,model,5e-4,FALSE,FALSE,TRUE,0
2018-10-30,TX-06,market,0.1,FALSE,FALSE,TRUE,0.01
2018-10-30,TX-06,model,0.061,FALSE,FALSE,TRUE,0.0037
2018-10-30,TX-07,market,0.41000000000000003,FALSE,TRUE,FALSE,0.3481
2018-10-30,TX-07,model,0.53,TRUE,TRUE,TRUE,0.2209
2018-10-30,TX-21,market,0.13,FALSE,FALSE,TRUE,0.0169
2018-10-30,TX-21,model,0.1536,FALSE,FALSE,TRUE,0.0236
2018-10-30,TX-23,market,0.18000000000000005,FALSE,FALSE,TRUE,0.0324
2018-10-30,TX-23,model,0.2284,FALSE,FALSE,TRUE,0.0522
2018-10-30,TX-29,market,0.95,TRUE,TRUE,TRUE,0.0025
2018-10-30,TX-29,model,1,TRUE,TRUE,TRUE,0
2018-10-30,TX-32,market,0.4,FALSE,TRUE,FALSE,0.36
2018-10-30,TX-32,model,0.30620000000000003,FALSE,TRUE,FALSE,0.4814
2018-10-30,TX-S1,market,0.18999999999999995,FALSE,FALSE,TRUE,0.0361
2018-10-30,TX-S1,model,0.193,FALSE,FALSE,TRUE,0.0372
2018-10-30,UT-04,market,0.51,TRUE,TRUE,TRUE,0.2401
2018-10-30,UT-04,model,0.5772,TRUE,TRUE,TRUE,0.1788
2018-10-30,VA-02,market,0.29,FALSE,TRUE,FALSE,0.5041
2018-10-30,VA-02,model,0.301,FALSE,TRUE,FALSE,0.4886
2018-10-30,VA-05,market,0.33,FALSE,FALSE,TRUE,0.1089
2018-10-30,VA-05,model,0.468,FALSE,FALSE,TRUE,0.219
2018-10-30,VA-06,market,0.06,FALSE,FALSE,TRUE,0.0036
2018-10-30,VA-06,model,0.0053,FALSE,FALSE,TRUE,0
2018-10-30,VA-07,market,0.47,FALSE,TRUE,FALSE,0.2809
2018-10-30,VA-07,model,0.4762,FALSE,TRUE,FALSE,0.2744
2018-10-30,VA-10,market,0.83,TRUE,TRUE,TRUE,0.0289
2018-10-30,VA-10,model,0.8889,TRUE,TRUE,TRUE,0.0123
2018-10-30,VA-S1,market,0.95,TRUE,TRUE,TRUE,0.0025
2018-10-30,VA-S1,model,0.9879,TRUE,TRUE,TRUE,1e-4
2018-10-30,VT-S1,market,0.98,TRUE,TRUE,TRUE,4e-4
2018-10-30,VT-S1,model,1,TRUE,TRUE,TRUE,0
2018-10-30,WA-08,market,0.51,TRUE,TRUE,TRUE,0.2401
2018-10-30,WA-08,model,0.5142,TRUE,TRUE,TRUE,0.236
2018-10-30,WI-01,market,0.18,FALSE,FALSE,TRUE,0.0324
2018-10-30,WI-01,model,0.2287,FALSE,FALSE,TRUE,0.0523
2018-10-30,WI-S1,market,0.9,TRUE,TRUE,TRUE,0.01
2018-10-30,WI-S1,model,0.9801,TRUE,TRUE,TRUE,4e-4
2018-10-30,WV-03,market,0.32,FALSE,FALSE,TRUE,0.1024
2018-10-30,WV-03,model,0.1191,FALSE,FALSE,TRUE,0.0142
2018-10-30,WV-S1,market,0.81,TRUE,TRUE,TRUE,0.0361
2018-10-30,WV-S1,model,0.8969,TRUE,TRUE,TRUE,0.0106
2018-10-31,AZ-02,market,0.9,TRUE,TRUE,TRUE,0.01
2018-10-31,AZ-02,model,0.964,TRUE,TRUE,TRUE,0.0013
2018-10-31,AZ-S1,market,0.52,TRUE,TRUE,TRUE,0.2304
2018-10-31,AZ-S1,model,0.6027,TRUE,TRUE,TRUE,0.1578
2018-10-31,CA-10,market,0.48,FALSE,TRUE,FALSE,0.2704
2018-10-31,CA-10,model,0.769,TRUE,TRUE,TRUE,0.0534
2018-10-31,CA-12,market,0.98,TRUE,TRUE,TRUE,4e-4
2018-10-31,CA-12,model,1,TRUE,TRUE,TRUE,0
2018-10-31,CA-21,market,0.13,FALSE,TRUE,FALSE,0.7569
2018-10-31,CA-21,model,0.2024,FALSE,TRUE,FALSE,0.6362
2018-10-31,CA-22,market,0.14,FALSE,FALSE,TRUE,0.0196
2018-10-31,CA-22,model,0.0469,FALSE,FALSE,TRUE,0.0022
2018-10-31,CA-25,market,0.43000000000000005,FALSE,TRUE,FALSE,0.3249
