date,mid,cid,contract,price,volume
2018-08-31,2998,5563,Will Joe Donnelly be re-elected?,0.43,256
2018-09-01,2998,5563,Will Joe Donnelly be re-elected?,0.44,114
2018-09-02,2998,5563,Will Joe Donnelly be re-elected?,0.46,199
2018-09-03,2998,5563,Will Joe Donnelly be re-elected?,0.44,1
2018-09-04,2998,5563,Will Joe Donnelly be re-elected?,0.4,1534
2018-09-05,2998,5563,Will Joe Donnelly be re-elected?,0.5,4132
2018-09-06,2998,5563,Will Joe Donnelly be re-elected?,0.52,2471
2018-09-07,2998,5563,Will Joe Donnelly be re-elected?,0.53,2376
2018-09-08,2998,5563,Will Joe Donnelly be re-elected?,0.54,653
2018-09-09,2998,5563,Will Joe Donnelly be re-elected?,0.56,1030
2018-09-10,2998,5563,Will Joe Donnelly be re-elected?,0.54,251
2018-09-11,2998,5563,Will Joe Donnelly be re-elected?,0.51,221
2018-09-12,2998,5563,Will Joe Donnelly be re-elected?,0.49,2607
2018-09-13,2998,5563,Will Joe Donnelly be re-elected?,0.51,1185
2018-09-14,2998,5563,Will Joe Donnelly be re-elected?,0.54,1759
2018-09-15,2998,5563,Will Joe Donnelly be re-elected?,0.53,1127
2018-09-16,2998,5563,Will Joe Donnelly be re-elected?,0.52,627
2018-09-17,2998,5563,Will Joe Donnelly be re-elected?,0.54,522
2018-09-18,2998,5563,Will Joe Donnelly be re-elected?,0.54,2486
2018-09-19,2998,5563,Will Joe Donnelly be re-elected?,0.54,1290
2018-09-20,2998,5563,Will Joe Donnelly be re-elected?,0.58,1272
2018-09-21,2998,5563,Will Joe Donnelly be re-elected?,0.53,1114
2018-09-22,2998,5563,Will Joe Donnelly be re-elected?,0.52,1830
2018-09-23,2998,5563,Will Joe Donnelly be re-elected?,0.58,1325
2018-09-24,2998,5563,Will Joe Donnelly be re-elected?,0.54,186
2018-09-25,2998,5563,Will Joe Donnelly be re-elected?,0.55,411
2018-09-26,2998,5563,Will Joe Donnelly be re-elected?,0.57,856
2018-09-27,2998,5563,Will Joe Donnelly be re-elected?,0.57,1167
2018-09-28,2998,5563,Will Joe Donnelly be re-elected?,0.53,3819
2018-09-29,2998,5563,Will Joe Donnelly be re-elected?,0.58,1034
2018-09-30,2998,5563,Will Joe Donnelly be re-elected?,0.53,377
2018-10-01,2998,5563,Will Joe Donnelly be re-elected?,0.57,222
2018-10-02,2998,5563,Will Joe Donnelly be re-elected?,0.58,1298
2018-10-03,2998,5563,Will Joe Donnelly be re-elected?,0.52,2069
2018-10-04,2998,5563,Will Joe Donnelly be re-elected?,0.5,1362
2018-10-05,2998,5563,Will Joe Donnelly be re-elected?,0.51,3334
2018-10-06,2998,5563,Will Joe Donnelly be re-elected?,0.52,3617
2018-10-07,2998,5563,Will Joe Donnelly be re-elected?,0.48,4697
2018-10-08,2998,5563,Will Joe Donnelly be re-elected?,0.52,2193
2018-10-09,2998,5563,Will Joe Donnelly be re-elected?,0.55,4006
2018-10-10,2998,5563,Will Joe Donnelly be re-elected?,0.54,5012
2018-10-11,2998,5563,Will Joe Donnelly be re-elected?,0.56,3780
2018-10-12,2998,5563,Will Joe Donnelly be re-elected?,0.53,3205
2018-10-13,2998,5563,Will Joe Donnelly be re-elected?,0.51,3199
2018-10-14,2998,5563,Will Joe Donnelly be re-elected?,0.52,1744
2018-10-15,2998,5563,Will Joe Donnelly be re-elected?,0.53,7924
2018-10-16,2998,5563,Will Joe Donnelly be re-elected?,0.51,5999
2018-10-17,2998,5563,Will Joe Donnelly be re-elected?,0.57,8384
2018-10-18,2998,5563,Will Joe Donnelly be re-elected?,0.57,6420
2018-10-19,2998,5563,Will Joe Donnelly be re-elected?,0.6,6286
2018-10-20,2998,5563,Will Joe Donnelly be re-elected?,0.63,6757
2018-10-21,2998,5563,Will Joe Donnelly be re-elected?,0.63,2476
2018-10-22,2998,5563,Will Joe Donnelly be re-elected?,0.58,10250
2018-10-23,2998,5563,Will Joe Donnelly be re-elected?,0.47,17342
2018-10-24,2998,5563,Will Joe Donnelly be re-elected?,0.43,8053
2018-10-25,2998,5563,Will Joe Donnelly be re-elected?,0.44,8561
2018-10-26,2998,5563,Will Joe Donnelly be re-elected?,0.45,4810
2018-10-27,2998,5563,Will Joe Donnelly be re-elected?,0.48,3774
2018-10-28,2998,5563,Will Joe Donnelly be re-elected?,0.42,6895
2018-10-29,2998,5563,Will Joe Donnelly be re-elected?,0.46,12601
2018-10-30,2998,5563,Will Joe Donnelly be re-elected?,0.43,10178
2018-10-31,2998,5563,Will Joe Donnelly be re-elected?,0.52,25062
2018-11-01,2998,5563,Will Joe Donnelly be re-elected?,0.47,12959
2018-11-02,2998,5563,Will Joe Donnelly be re-elected?,0.5,11738
2018-08-05,2999,5564,Will Bill Nelson be re-elected?,0.5,122
2018-08-06,2999,5564,Will Bill Nelson be re-elected?,0.5,70
2018-08-07,2999,5564,Will Bill Nelson be re-elected?,0.52,514
2018-08-08,2999,5564,Will Bill Nelson be re-elected?,0.5,90
2018-08-09,2999,5564,Will Bill Nelson be re-elected?,0.52,264
2018-08-10,2999,5564,Will Bill Nelson be re-elected?,0.51,132
2018-08-11,2999,5564,Will Bill Nelson be re-elected?,0.53,165
2018-08-12,2999,5564,Will Bill Nelson be re-elected?,0.55,300
2018-08-13,2999,5564,Will Bill Nelson be re-elected?,0.51,75
2018-08-14,2999,5564,Will Bill Nelson be re-elected?,0.51,778
2018-08-15,2999,5564,Will Bill Nelson be re-elected?,0.52,266
2018-08-16,2999,5564,Will Bill Nelson be re-elected?,0.5,700
2018-08-17,2999,5564,Will Bill Nelson be re-elected?,0.51,3
2018-08-18,2999,5564,Will Bill Nelson be re-elected?,0.5,20
2018-08-19,2999,5564,Will Bill Nelson be re-elected?,0.5,0
2018-08-20,2999,5564,Will Bill Nelson be re-elected?,0.5,38
2018-08-21,2999,5564,Will Bill Nelson be re-elected?,0.46,1203
2018-08-22,2999,5564,Will Bill Nelson be re-elected?,0.46,1092
2018-08-23,2999,5564,Will Bill Nelson be re-elected?,0.49,512
2018-08-24,2999,5564,Will Bill Nelson be re-elected?,0.43,61
2018-08-25,2999,5564,Will Bill Nelson be re-elected?,0.46,940
2018-08-26,2999,5564,Will Bill Nelson be re-elected?,0.43,53
2018-08-27,2999,5564,Will Bill Nelson be re-elected?,0.43,502
2018-08-28,2999,5564,Will Bill Nelson be re-elected?,0.39,1570
2018-08-29,2999,5564,Will Bill Nelson be re-elected?,0.44,1275
2018-08-30,2999,5564,Will Bill Nelson be re-elected?,0.45,1337
2018-08-31,2999,5564,Will Bill Nelson be re-elected?,0.47,567
2018-09-01,2999,5564,Will Bill Nelson be re-elected?,0.42,1905
2018-09-02,2999,5564,Will Bill Nelson be re-elected?,0.44,500
2018-09-03,2999,5564,Will Bill Nelson be re-elected?,0.44,221
2018-09-04,2999,5564,Will Bill Nelson be re-elected?,0.44,1610
2018-09-05,2999,5564,Will Bill Nelson be re-elected?,0.46,1244
2018-09-06,2999,5564,Will Bill Nelson be re-elected?,0.45,1345
2018-09-07,2999,5564,Will Bill Nelson be re-elected?,0.44,213
2018-09-08,2999,5564,Will Bill Nelson be re-elected?,0.47,133
2018-09-09,2999,5564,Will Bill Nelson be re-elected?,0.46,113
2018-09-10,2999,5564,Will Bill Nelson be re-elected?,0.44,452
2018-09-11,2999,5564,Will Bill Nelson be re-elected?,0.44,538
2018-09-12,2999,5564,Will Bill Nelson be re-elected?,0.46,2085
2018-09-13,2999,5564,Will Bill Nelson be re-elected?,0.48,956
2018-09-14,2999,5564,Will Bill Nelson be re-elected?,0.5,1843
2018-09-15,2999,5564,Will Bill Nelson be re-elected?,0.49,121
2018-09-16,2999,5564,Will Bill Nelson be re-elected?,0.47,875
2018-09-17,2999,5564,Will Bill Nelson be re-elected?,0.5,588
2018-09-18,2999,5564,Will Bill Nelson be re-elected?,0.49,592
2018-09-19,2999,5564,Will Bill Nelson be re-elected?,0.48,793
2018-09-20,2999,5564,Will Bill Nelson be re-elected?,0.51,322
2018-09-21,2999,5564,Will Bill Nelson be re-elected?,0.44,1729
2018-09-22,2999,5564,Will Bill Nelson be re-elected?,0.47,184
2018-09-23,2999,5564,Will Bill Nelson be re-elected?,0.48,1102
2018-09-24,2999,5564,Will Bill Nelson be re-elected?,0.51,292
2018-09-25,2999,5564,Will Bill Nelson be re-elected?,0.55,4955
2018-09-26,2999,5564,Will Bill Nelson be re-elected?,0.54,1327
2018-09-27,2999,5564,Will Bill Nelson be re-elected?,0.55,1380
2018-09-28,2999,5564,Will Bill Nelson be re-elected?,0.55,1440
2018-09-29,2999,5564,Will Bill Nelson be re-elected?,0.58,2173
2018-09-30,2999,5564,Will Bill Nelson be re-elected?,0.55,384
2018-10-01,2999,5564,Will Bill Nelson be re-elected?,0.56,3177
2018-10-02,2999,5564,Will Bill Nelson be re-elected?,0.55,1178
2018-10-03,2999,5564,Will Bill Nelson be re-elected?,0.55,2453
2018-10-04,2999,5564,Will Bill Nelson be re-elected?,0.52,938
2018-10-05,2999,5564,Will Bill Nelson be re-elected?,0.54,1039
2018-10-06,2999,5564,Will Bill Nelson be re-elected?,0.53,1566
2018-10-07,2999,5564,Will Bill Nelson be re-elected?,0.52,1691
2018-10-08,2999,5564,Will Bill Nelson be re-elected?,0.53,4013
2018-10-09,2999,5564,Will Bill Nelson be re-elected?,0.54,1866
2018-10-10,2999,5564,Will Bill Nelson be re-elected?,0.51,4234
2018-10-11,2999,5564,Will Bill Nelson be re-elected?,0.49,2095
2018-10-12,2999,5564,Will Bill Nelson be re-elected?,0.48,4717
2018-10-13,2999,5564,Will Bill Nelson be re-elected?,0.49,1695
2018-10-14,2999,5564,Will Bill Nelson be re-elected?,0.48,2088
2018-10-15,2999,5564,Will Bill Nelson be re-elected?,0.49,2576
2018-10-16,2999,5564,Will Bill Nelson be re-elected?,0.51,2297
2018-10-17,2999,5564,Will Bill Nelson be re-elected?,0.47,6745
2018-10-18,2999,5564,Will Bill Nelson be re-elected?,0.45,3034
2018-10-19,2999,5564,Will Bill Nelson be re-elected?,0.49,3682
2018-10-20,2999,5564,Will Bill Nelson be re-elected?,0.49,3180
2018-10-21,2999,5564,Will Bill Nelson be re-elected?,0.56,6834
2018-10-22,2999,5564,Will Bill Nelson be re-elected?,0.58,10389
2018-10-23,2999,5564,Will Bill Nelson be re-elected?,0.55,3963
2018-10-24,2999,5564,Will Bill Nelson be re-elected?,0.6,6461
2018-10-25,2999,5564,Will Bill Nelson be re-elected?,0.58,6402
2018-10-26,2999,5564,Will Bill Nelson be re-elected?,0.6,5302
2018-10-27,2999,5564,Will Bill Nelson be re-elected?,0.58,5104
2018-10-28,2999,5564,Will Bill Nelson be re-elected?,0.55,8452
2018-10-29,2999,5564,Will Bill Nelson be re-elected?,0.56,7949
2018-10-30,2999,5564,Will Bill Nelson be re-elected?,0.57,3153
2018-10-31,2999,5564,Will Bill Nelson be re-elected?,0.6,9946
2018-11-01,2999,5564,Will Bill Nelson be re-elected?,0.57,9991
2018-11-02,2999,5564,Will Bill Nelson be re-elected?,0.55,8285
2018-08-05,3450,7165,Will Pelosi be re-elected?,0.91,11
2018-08-06,3450,7165,Will Pelosi be re-elected?,0.91,0
2018-08-07,3450,7165,Will Pelosi be re-elected?,0.94,50
2018-08-08,3450,7165,Will Pelosi be re-elected?,0.94,0
2018-08-09,3450,7165,Will Pelosi be re-elected?,0.9,37
2018-08-10,3450,7165,Will Pelosi be re-elected?,0.9,51
2018-08-11,3450,7165,Will Pelosi be re-elected?,0.93,1
2018-08-12,3450,7165,Will Pelosi be re-elected?,0.91,10
2018-08-13,3450,7165,Will Pelosi be re-elected?,0.94,93
2018-08-14,3450,7165,Will Pelosi be re-elected?,0.94,0
2018-08-15,3450,7165,Will Pelosi be re-elected?,0.94,0
2018-08-16,3450,7165,Will Pelosi be re-elected?,0.95,10
2018-08-17,3450,7165,Will Pelosi be re-elected?,0.96,82
2018-08-18,3450,7165,Will Pelosi be re-elected?,0.96,14
2018-08-19,3450,7165,Will Pelosi be re-elected?,0.97,198
2018-08-20,3450,7165,Will Pelosi be re-elected?,0.94,1
2018-08-21,3450,7165,Will Pelosi be re-elected?,0.94,71
2018-08-22,3450,7165,Will Pelosi be re-elected?,0.95,5
2018-08-23,3450,7165,Will Pelosi be re-elected?,0.9,819
2018-08-24,3450,7165,Will Pelosi be re-elected?,0.97,103
2018-08-25,3450,7165,Will Pelosi be re-elected?,0.97,0
2018-08-26,3450,7165,Will Pelosi be re-elected?,0.95,1
2018-08-27,3450,7165,Will Pelosi be re-elected?,0.95,151
2018-08-28,3450,7165,Will Pelosi be re-elected?,0.95,1
2018-08-29,3450,7165,Will Pelosi be re-elected?,0.95,51
2018-08-30,3450,7165,Will Pelosi be re-elected?,0.95,51
2018-08-31,3450,7165,Will Pelosi be re-elected?,0.95,0
2018-09-01,3450,7165,Will Pelosi be re-elected?,0.95,300
2018-09-02,3450,7165,Will Pelosi be re-elected?,0.95,107
2018-09-03,3450,7165,Will Pelosi be re-elected?,0.95,3
2018-09-04,3450,7165,Will Pelosi be re-elected?,0.96,366
2018-09-05,3450,7165,Will Pelosi be re-elected?,0.94,534
2018-09-06,3450,7165,Will Pelosi be re-elected?,0.94,25
2018-09-07,3450,7165,Will Pelosi be re-elected?,0.94,0
2018-09-08,3450,7165,Will Pelosi be re-elected?,0.94,0
2018-09-09,3450,7165,Will Pelosi be re-elected?,0.94,0
2018-09-10,3450,7165,Will Pelosi be re-elected?,0.95,134
2018-09-11,3450,7165,Will Pelosi be re-elected?,0.95,0
2018-09-12,3450,7165,Will Pelosi be re-elected?,0.96,1
2018-09-13,3450,7165,Will Pelosi be re-elected?,0.93,27
2018-09-14,3450,7165,Will Pelosi be re-elected?,0.97,10
2018-09-15,3450,7165,Will Pelosi be re-elected?,0.97,20
2018-09-16,3450,7165,Will Pelosi be re-elected?,0.96,45
2018-09-17,3450,7165,Will Pelosi be re-elected?,0.97,1000
2018-09-18,3450,7165,Will Pelosi be re-elected?,0.97,47
2018-09-19,3450,7165,Will Pelosi be re-elected?,0.97,0
2018-09-20,3450,7165,Will Pelosi be re-elected?,0.96,247
2018-09-21,3450,7165,Will Pelosi be re-elected?,0.95,50
2018-09-22,3450,7165,Will Pelosi be re-elected?,0.95,500
2018-09-23,3450,7165,Will Pelosi be re-elected?,0.96,1963
2018-09-24,3450,7165,Will Pelosi be re-elected?,0.92,251
2018-09-25,3450,7165,Will Pelosi be re-elected?,0.93,44
2018-09-26,3450,7165,Will Pelosi be re-elected?,0.94,15
2018-09-27,3450,7165,Will Pelosi be re-elected?,0.85,425
2018-09-28,3450,7165,Will Pelosi be re-elected?,0.97,135
2018-09-29,3450,7165,Will Pelosi be re-elected?,0.97,0
2018-09-30,3450,7165,Will Pelosi be re-elected?,0.97,0
2018-10-01,3450,7165,Will Pelosi be re-elected?,0.93,404
2018-10-02,3450,7165,Will Pelosi be re-elected?,0.96,65
2018-10-03,3450,7165,Will Pelosi be re-elected?,0.96,0
2018-10-04,3450,7165,Will Pelosi be re-elected?,0.96,0
2018-10-05,3450,7165,Will Pelosi be re-elected?,0.95,2
2018-10-06,3450,7165,Will Pelosi be re-elected?,0.94,134
2018-10-07,3450,7165,Will Pelosi be re-elected?,0.96,2702
2018-10-08,3450,7165,Will Pelosi be re-elected?,0.96,1
2018-10-09,3450,7165,Will Pelosi be re-elected?,0.97,50
2018-10-10,3450,7165,Will Pelosi be re-elected?,0.97,0
2018-10-11,3450,7165,Will Pelosi be re-elected?,0.97,0
2018-10-12,3450,7165,Will Pelosi be re-elected?,0.95,50
2018-10-13,3450,7165,Will Pelosi be re-elected?,0.95,0
2018-10-14,3450,7165,Will Pelosi be re-elected?,0.97,1
2018-10-15,3450,7165,Will Pelosi be re-elected?,0.96,10
2018-10-16,3450,7165,Will Pelosi be re-elected?,0.96,0
2018-10-17,3450,7165,Will Pelosi be re-elected?,0.96,300
2018-10-18,3450,7165,Will Pelosi be re-elected?,0.98,570
2018-10-19,3450,7165,Will Pelosi be re-elected?,0.98,0
2018-10-20,3450,7165,Will Pelosi be re-elected?,0.97,100
2018-10-21,3450,7165,Will Pelosi be re-elected?,0.97,57
2018-10-22,3450,7165,Will Pelosi be re-elected?,0.99,1371
2018-10-23,3450,7165,Will Pelosi be re-elected?,0.98,1551
2018-10-24,3450,7165,Will Pelosi be re-elected?,0.99,1
2018-10-25,3450,7165,Will Pelosi be re-elected?,0.98,101
2018-10-26,3450,7165,Will Pelosi be re-elected?,0.97,334
2018-10-27,3450,7165,Will Pelosi be re-elected?,0.97,0
2018-10-28,3450,7165,Will Pelosi be re-elected?,0.98,60
2018-10-29,3450,7165,Will Pelosi be re-elected?,0.97,39
2018-10-30,3450,7165,Will Pelosi be re-elected?,0.99,11
2018-10-31,3450,7165,Will Pelosi be re-elected?,0.98,548
2018-11-01,3450,7165,Will Pelosi be re-elected?,0.98,0
2018-11-02,3450,7165,Will Pelosi be re-elected?,0.97,250
2018-08-05,3455,7182,Will Ryan be re-elected?,0.01,0
2018-08-06,3455,7182,Will Ryan be re-elected?,0.02,1
2018-08-07,3455,7182,Will Ryan be re-elected?,0.02,0
2018-08-08,3455,7182,Will Ryan be re-elected?,0.01,403
2018-08-09,3455,7182,Will Ryan be re-elected?,0.01,0
2018-08-10,3455,7182,Will Ryan be re-elected?,0.03,4
2018-08-11,3455,7182,Will Ryan be re-elected?,0.03,0
2018-08-12,3455,7182,Will Ryan be re-elected?,0.03,0
2018-08-13,3455,7182,Will Ryan be re-elected?,0.03,0
2018-08-14,3455,7182,Will Ryan be re-elected?,0.03,0
2018-08-15,3455,7182,Will Ryan be re-elected?,0.01,2
2018-08-16,3455,7182,Will Ryan be re-elected?,0.01,20
2018-08-17,3455,7182,Will Ryan be re-elected?,0.01,0
2018-08-18,3455,7182,Will Ryan be re-elected?,0.01,0
2018-08-19,3455,7182,Will Ryan be re-elected?,0.01,0
2018-08-20,3455,7182,Will Ryan be re-elected?,0.01,0
2018-08-21,3455,7182,Will Ryan be re-elected?,0.02,2
2018-08-22,3455,7182,Will Ryan be re-elected?,0.02,0
2018-08-23,3455,7182,Will Ryan be re-elected?,0.02,0
2018-08-24,3455,7182,Will Ryan be re-elected?,0.02,0
2018-08-25,3455,7182,Will Ryan be re-elected?,0.02,0
2018-08-26,3455,7182,Will Ryan be re-elected?,0.02,0
2018-08-27,3455,7182,Will Ryan be re-elected?,0.02,0
2018-08-28,3455,7182,Will Ryan be re-elected?,0.02,0
2018-08-29,3455,7182,Will Ryan be re-elected?,0.02,0
2018-08-30,3455,7182,Will Ryan be re-elected?,0.02,0
2018-08-31,3455,7182,Will Ryan be re-elected?,0.02,0
2018-09-01,3455,7182,Will Ryan be re-elected?,0.02,0
2018-09-02,3455,7182,Will Ryan be re-elected?,0.02,0
2018-09-03,3455,7182,Will Ryan be re-elected?,0.02,0
2018-09-04,3455,7182,Will Ryan be re-elected?,0.02,0
2018-09-05,3455,7182,Will Ryan be re-elected?,0.02,0
2018-09-06,3455,7182,Will Ryan be re-elected?,0.02,0
2018-09-07,3455,7182,Will Ryan be re-elected?,0.02,0
2018-09-08,3455,7182,Will Ryan be re-elected?,0.02,0
2018-09-09,3455,7182,Will Ryan be re-elected?,0.02,0
2018-09-10,3455,7182,Will Ryan be re-elected?,0.02,0
2018-09-11,3455,7182,Will Ryan be re-elected?,0.02,0
2018-09-12,3455,7182,Will Ryan be re-elected?,0.02,0
2018-09-13,3455,7182,Will Ryan be re-elected?,0.02,4
2018-09-14,3455,7182,Will Ryan be re-elected?,0.02,0
2018-09-15,3455,7182,Will Ryan be re-elected?,0.02,0
2018-09-16,3455,7182,Will Ryan be re-elected?,0.02,0
2018-09-17,3455,7182,Will Ryan be re-elected?,0.01,2
2018-09-18,3455,7182,Will Ryan be re-elected?,0.01,2
2018-09-19,3455,7182,Will Ryan be re-elected?,0.02,76
2018-09-20,3455,7182,Will Ryan be re-elected?,0.01,16
2018-09-21,3455,7182,Will Ryan be re-elected?,0.01,0
2018-09-22,3455,7182,Will Ryan be re-elected?,0.01,0
2018-09-23,3455,7182,Will Ryan be re-elected?,0.01,0
2018-09-24,3455,7182,Will Ryan be re-elected?,0.01,0
2018-09-25,3455,7182,Will Ryan be re-elected?,0.01,534
2018-09-26,3455,7182,Will Ryan be re-elected?,0.01,0
2018-09-27,3455,7182,Will Ryan be re-elected?,0.01,0
2018-09-28,3455,7182,Will Ryan be re-elected?,0.01,0
2018-09-29,3455,7182,Will Ryan be re-elected?,0.01,44
2018-09-30,3455,7182,Will Ryan be re-elected?,0.01,0
2018-10-01,3455,7182,Will Ryan be re-elected?,0.01,25
2018-10-02,3455,7182,Will Ryan be re-elected?,0.01,0
2018-10-03,3455,7182,Will Ryan be re-elected?,0.01,0
2018-10-04,3455,7182,Will Ryan be re-elected?,0.01,0
2018-10-05,3455,7182,Will Ryan be re-elected?,0.01,0
2018-10-06,3455,7182,Will Ryan be re-elected?,0.02,351
2018-10-07,3455,7182,Will Ryan be re-elected?,0.02,0
2018-10-08,3455,7182,Will Ryan be re-elected?,0.02,50
2018-10-09,3455,7182,Will Ryan be re-elected?,0.02,0
2018-10-10,3455,7182,Will Ryan be re-elected?,0.02,0
2018-10-11,3455,7182,Will Ryan be re-elected?,0.01,4
2018-10-12,3455,7182,Will Ryan be re-elected?,0.01,3
2018-10-13,3455,7182,Will Ryan be re-elected?,0.01,44
2018-10-14,3455,7182,Will Ryan be re-elected?,0.01,1
2018-10-15,3455,7182,Will Ryan be re-elected?,0.01,0
2018-10-16,3455,7182,Will Ryan be re-elected?,0.01,0
2018-10-17,3455,7182,Will Ryan be re-elected?,0.01,1
2018-10-18,3455,7182,Will Ryan be re-elected?,0.01,0
2018-10-19,3455,7182,Will Ryan be re-elected?,0.01,0
2018-10-20,3455,7182,Will Ryan be re-elected?,0.01,0
2018-10-21,3455,7182,Will Ryan be re-elected?,0.01,0
2018-10-22,3455,7182,Will Ryan be re-elected?,0.01,0
2018-10-23,3455,7182,Will Ryan be re-elected?,0.01,0
2018-10-24,3455,7182,Will Ryan be re-elected?,0.01,0
2018-10-25,3455,7182,Will Ryan be re-elected?,0.01,0
2018-10-26,3455,7182,Will Ryan be re-elected?,0.01,0
2018-10-27,3455,7182,Will Ryan be re-elected?,0.01,0
2018-10-28,3455,7182,Will Ryan be re-elected?,0.01,0
2018-10-29,3455,7182,Will Ryan be re-elected?,0.01,0
2018-10-30,3455,7182,Will Ryan be re-elected?,0.01,2
2018-10-31,3455,7182,Will Ryan be re-elected?,0.01,0
2018-11-01,3455,7182,Will Ryan be re-elected?,0.01,0
2018-11-02,3455,7182,Will Ryan be re-elected?,0.01,21
2018-08-05,3480,7266,Will Heidi Heitkamp be re-elected?,0.39,147
2018-08-06,3480,7266,Will Heidi Heitkamp be re-elected?,0.43,6
2018-08-07,3480,7266,Will Heidi Heitkamp be re-elected?,0.42,48
2018-08-08,3480,7266,Will Heidi Heitkamp be re-elected?,0.43,15
2018-08-09,3480,7266,Will Heidi Heitkamp be re-elected?,0.44,221
2018-08-10,3480,7266,Will Heidi Heitkamp be re-elected?,0.42,81
2018-08-11,3480,7266,Will Heidi Heitkamp be re-elected?,0.4,25
2018-08-12,3480,7266,Will Heidi Heitkamp be re-elected?,0.43,1
2018-08-13,3480,7266,Will Heidi Heitkamp be re-elected?,0.43,45
2018-08-14,3480,7266,Will Heidi Heitkamp be re-elected?,0.4,251
2018-08-15,3480,7266,Will Heidi Heitkamp be re-elected?,0.44,120
2018-08-16,3480,7266,Will Heidi Heitkamp be re-elected?,0.44,14
2018-08-17,3480,7266,Will Heidi Heitkamp be re-elected?,0.4,352
2018-08-18,3480,7266,Will Heidi Heitkamp be re-elected?,0.4,6
2018-08-19,3480,7266,Will Heidi Heitkamp be re-elected?,0.4,0
2018-08-20,3480,7266,Will Heidi Heitkamp be re-elected?,0.4,0
2018-08-21,3480,7266,Will Heidi Heitkamp be re-elected?,0.4,998
